geneID,id,essential
POLD3,1376,1
ACTN2,1377,0
CAPZB,1378,1
GPR137B,1379,0
NAALAD2,1380,0
JADE1,1381,0
SLC25A43,1382,0
UBE2A,1383,1
FGFR1,1384,1
FKBP6,1385,1
SMC1B,1386,0
FBLN1,1387,0
ITGA8,1388,0
CST7,1389,0
MAP2,1390,0
PIAS2,1391,0
AMPH,1392,1
ARAF,1393,1
MCCC1,1394,1
LAMP3,1395,0
FAP,1396,1
NEBL,1397,0
ACER3,1398,0
UBE2K,1399,1
PIK3C3,1400,1
N4BP2,1401,0
TIGAR,1402,0
TULP3,1403,0
SYNJ2,1404,0
ADCY2,1405,0
PPP2R5C,1406,1
RBFOX1,1407,1
GNB1,1408,1
HOXA9,1409,0
EDN1,1410,0
MLLT10,1411,1
ZCWPW1,1412,1
ADCYAP1R1,1413,0
FGF20,1414,1
P2RY10,1415,0
ITM2A,1416,1
NRDC,1417,0
VDAC3,1418,0
PCM1,1419,1
TNRC6C,1420,1
CBFA2T2,1421,0
BRINP1,1422,0
ITCH,1423,0
PKD2L2,1424,0
TP53INP2,1425,0
SDF4,1426,0
MYH7B,1427,0
BPIFB2,1428,0
TP73,1429,0
TOLLIP,1430,0
UBE2D4,1431,1
CLUL1,1432,0
RUNX1T1,1433,0
CDH17,1434,0
THOC1,1435,1
FKBP7,1436,0
OSBPL6,1437,0
SLC1A3,1438,0
XRCC5,1439,1
LXN,1440,0
SP140,1441,0
MKNK1,1442,1
TNS1,1443,0
REXO1,1444,1
SAR1A,1445,1
CDC14A,1446,1
RAPGEF3,1447,0
CEACAM1,1448,0
SENP1,1449,0
DUSP13,1450,0
CIC,1451,0
LIPE,1452,0
FDFT1,1453,1
PAFAH1B3,1454,0
OPHN1,1455,0
AFM,1456,0
KIF22,1457,1
SCGN,1458,0
CARMIL1,1459,0
PGM1,1460,0
DDX1,1461,1
DNM2,1462,1
EPB41L2,1463,0
RIMS1,1464,1
MOXD1,1465,0
STX7,1466,0
RABL2B,1467,0
KEAP1,1468,1
DDX43,1469,1
PTPRH,1470,1
DCT,1471,0
SLC35C2,1472,0
CRYBG3,1473,0
EPHA6,1474,1
SCTR,1475,0
RFX3,1476,0
RIF1,1477,1
RAB21,1478,1
SLC4A4,1479,1
SMARCA2,1480,1
RDH8,1481,1
SESN1,1482,1
MID2,1483,0
DNAAF6,1484,0
COL5A3,1485,1
SRCAP,1486,1
PUM3,1487,1
CPB2,1488,1
CHRNA3,1489,0
KCNN2,1490,0
CNOT4,1491,1
PSEN1,1492,1
CPOX,1493,1
CLDND1,1494,0
MOK,1495,1
HSP90AA1,1496,1
RBL1,1497,1
DLGAP4,1498,0
IGSF9B,1499,0
CFHR2,1500,0
NDC80,1501,1
AP4E1,1502,1
RSBN1,1503,1
MAGI3,1504,0
CXCL2,1505,0
AFP,1506,1
COL4A4,1507,0
TCF7,1508,1
OSTM1,1509,0
CDH7,1510,1
IMPG2,1511,0
PCNP,1512,1
EXD2,1513,0
ARG2,1514,1
MEF2C,1515,1
PTPRC,1516,1
CACNA1S,1517,0
PKP1,1518,0
UBA5,1519,1
STK17B,1520,1
CDC14B,1521,1
ZNF510,1522,0
LRP2,1523,0
ZNF506,1524,0
JMJD4,1525,0
DUSP12,1526,1
AACS,1527,0
DELE1,1528,0
SLC13A1,1529,0
CADPS2,1530,0
PCDHB4,1531,0
PCDHA6,1532,0
PCDHGA2,1533,0
HSPB11,1534,0
PHLPP1,1535,0
ATP8B1,1536,0
IL12RB2,1537,0
SMARCD3,1538,0
WDR70,1539,1
FYB1,1540,0
MPP4,1541,1
STRADB,1542,1
BZW1,1543,1
PGR,1544,1
C1QTNF3,1545,0
ME2,1546,0
C5orf22,1547,1
CCNT2,1548,1
FAM135A,1549,0
COL19A1,1550,1
EPB41L3,1551,0
COBLL1,1552,1
DLG3,1553,1
KCNK2,1554,0
SERTAD4,1555,0
TRAF5,1556,0
MRPL22,1557,1
GEMIN5,1558,1
OPRK1,1559,0
NFE2L1,1560,0
SEMA5B,1561,0
GSK3B,1562,1
ITGB5,1563,1
ERC1,1564,0
XPO1,1565,1
RNF13,1566,0
TRPM3,1567,0
PALB2,1568,1
DOP1A,1569,0
LYRM2,1570,0
BCKDHB,1571,0
KAT6A,1572,1
TUT7,1573,0
ULK2,1574,1
GRHL2,1575,1
TNPO1,1576,1
PLOD1,1577,1
P2RX5,1578,0
ITGAE,1579,1
DIS3,1580,1
PIBF1,1581,0
TDRD3,1582,0
NUFIP1,1583,1
PDS5B,1584,1
OXCT1,1585,1
RRAGB,1586,0
EPYC,1587,0
CYLD,1588,1
SLC27A5,1589,1
ZNF324,1590,1
ZNF671,1591,0
ZNF416,1592,0
ZNF586,1593,0
ZNF446,1594,0
ZNF264,1595,0
RPS5,1596,1
FAT1,1597,0
YTHDC1,1598,1
CHMP2B,1599,1
SMAP2,1600,0
PPIE,1601,1
ZMPSTE24,1602,0
STARD7,1603,1
NOA1,1604,1
REST,1605,1
HAL,1606,1
SSH1,1607,0
GSTP1,1608,1
APLP2,1609,0
FAM234B,1610,0
SLCO1A2,1611,0
WBP11,1612,1
EIF3I,1613,1
NKAIN1,1614,0
COL16A1,1615,0
TXLNA,1616,1
APOB,1617,0
NCOA1,1618,1
AGBL5,1619,1
EFR3B,1620,0
KIF3C,1621,0
RAB10,1622,0
GCKR,1623,0
HADHA,1624,0
MAPRE3,1625,0
CAD,1626,1
CD59,1627,0
CD82,1628,1
BCORL1,1629,0
ATRX,1630,1
AK6,1631,1
FCN1,1632,0
MYNN,1633,0
MECOM,1634,0
PREP,1635,0
HACE1,1636,1
SEH1L,1637,1
WDR47,1638,0
WDFY1,1639,0
OVGP1,1640,1
SLC25A24,1641,0
MAP3K4,1642,1
PILRA,1643,1
IGSF9,1644,0
ABCB1,1645,1
ZNF213,1646,0
AKR1B1,1647,1
CPNE3,1648,1
RRN3,1649,1
CTTN,1650,1
WNT11,1651,1
MTIF2,1652,1
DDHD2,1653,0
TTC39A,1654,0
EPS15,1655,1
ORC1,1656,1
MGST2,1657,0
CHERP,1658,1
ATG16L1,1659,0
USP40,1660,0
POMGNT1,1661,0
RAD54L,1662,1
MAST2,1663,1
DNAJA1,1664,1
B4GALT1,1665,0
CHMP5,1666,1
NFX1,1667,1
AQP6,1668,0
DIMT1,1669,1
IPO11,1670,1
FOLH1,1671,0
EIF2AK1,1672,1
NME8,1673,1
EPDR1,1674,0
SNX10,1675,1
SEPHS1,1676,1
MRPL28,1677,1
HBQ1,1678,0
ITPKC,1679,0
CEACAM6,1680,0
FAT2,1681,0
RBM22,1682,1
TMED2,1683,1
ERO1B,1684,0
ZFAND6,1685,0
HSD17B2,1686,0
TXLNG,1687,1
PPEF1,1688,0
LAT2,1689,0
HUWE1,1690,1
ZW10,1691,1
ALG9,1692,1
MYBPC2,1693,0
NOX4,1694,0
ACOX3,1695,0
MTMR2,1696,0
PPP1R15A,1697,1
HSD17B14,1698,0
TRIP6,1699,1
ACHE,1700,1
FTL,1701,0
SRRT,1702,1
BAX,1703,0
NLK,1704,0
PIGS,1705,1
ADAMTS2,1706,0
TMPRSS11E,1707,0
ATXN7L3,1708,1
PGS1,1709,1
PSMC5,1710,1
UIMC1,1711,1
CETP,1712,0
MMP2,1713,0
MT3,1714,1
LPCAT2,1715,0
GNAO1,1716,0
OGFOD1,1717,1
SH3BP2,1718,0
NOP14,1719,1
ADD1,1720,1
L2HGDH,1721,1
TXNDC16,1722,0
RTRAF,1723,1
NID2,1724,0
GMCL1,1725,1
SF3B2,1726,1
KLHL42,1727,1
GNAS,1728,0
DNM1L,1729,1
PTHLH,1730,0
PHACTR3,1731,0
ERGIC2,1732,1
TFAP2C,1733,1
AURKA,1734,1
CASS4,1735,1
PIR,1736,0
AAMDC,1737,0
RFX2,1738,0
METTL2A,1739,1
SULT2B1,1740,0
ALG6,1741,1
CNOT3,1742,1
GP6,1743,0
PTPN4,1744,1
DDX18,1745,1
KHSRP,1746,1
GNA11,1747,1
ASAP3,1748,0
EDEM2,1749,0
DNMT3B,1750,1
REM1,1751,1
TPX2,1752,1
PDRG1,1753,1
EPB41L1,1754,0
SLC15A1,1755,0
DOCK9,1756,0
ANKRD10,1757,0
TGDS,1758,0
DOCK3,1759,0
C3orf18,1760,0
COQ9,1761,0
TMEM40,1762,0
KIF9,1763,1
ARHGAP28,1764,0
CRLS1,1765,1
DEFB127,1766,0
PPP1R13B,1767,1
ATRN,1768,1
SMOX,1769,0
SIGLEC1,1770,0
FKBP1A,1771,0
NSFL1C,1772,0
SLC4A11,1773,0
C20orf194,1774,0
ZNF343,1775,1
EBF4,1776,0
CPXM1,1777,1
MAVS,1778,1
LZTS3,1779,0
F11,1780,0
XRN2,1781,1
DYNLL1,1782,1
TESC,1783,0
SNX5,1784,0
RPL6,1785,1
SIRPG,1786,0
MAPKAPK5,1787,1
P2RX7,1788,0
ESF1,1789,1
RBBP9,1790,0
ANAPC5,1791,1
SLC23A2,1792,0
SLC8B1,1793,0
TMEM230,1794,0
DZANK1,1795,0
KDM2B,1796,1
CFAP61,1797,0
LHX5,1798,0
TASP1,1799,0
OAS1,1800,0
GCN1,1801,1
RPLP0,1802,1
PXN,1803,1
SIRT4,1804,0
RPH3A,1805,0
KIF16B,1806,0
TRMT6,1807,1
CHGB,1808,0
PEBP1,1809,0
TBX5,1810,0
BRAP,1811,1
ERP29,1812,1
NOS1,1813,0
FUS,1814,1
IGBP1,1815,1
FXYD5,1816,0
ZNF302,1817,0
GRAMD1A,1818,0
FXYD3,1819,1
HEPH,1820,0
CDIP1,1821,1
CMTM1,1822,0
KCNH4,1823,1
GANAB,1824,1
GMIP,1825,0
RBM41,1826,0
BIRC5,1827,1
LAG3,1828,0
MLF2,1829,1
OTUB2,1830,0
DDX24,1831,1
ZBTB25,1832,1
NECAP1,1833,1
ARHGAP4,1834,1
ANKRD24,1835,1
DHX32,1836,0
RCOR1,1837,1
GPATCH2L,1838,0
LTBP4,1839,1
BLVRB,1840,0
SLC9A1,1841,0
SPTLC1,1842,1
PAPOLA,1843,1
CCNK,1844,1
PCBP4,1845,1
RGS1,1846,0
YPEL3,1847,0
MRPS33,1848,1
NDUFB2,1849,1
NUDC,1850,1
MAEA,1851,1
ICAM1,1852,1
STRN4,1853,0
IRAK3,1854,1
LYZ,1855,0
SI,1856,0
MUL1,1857,0
TFAP4,1858,1
PDCD7,1859,1
SPG21,1860,0
FETUB,1861,0
DNAJB11,1862,1
P3H2,1863,0
THPO,1864,0
CHRD,1865,0
FLT3LG,1866,1
RAB11FIP3,1867,0
GNPTG,1868,0
ZNF268,1869,0
GOLGA3,1870,0
PABPC4,1871,1
CD209,1872,0
CERS4,1873,0
MCOLN1,1874,0
USP48,1875,1
EFNB1,1876,0
PDPR,1877,1
AARS1,1878,1
GLG1,1879,0
KIF4A,1880,1
TNRC6A,1881,1
PLEKHG2,1882,1
DLL3,1883,1
NAT14,1884,0
PITPNM2,1885,0
EXOC1,1886,1
RBM27,1887,1
POU4F3,1888,1
OSBPL8,1889,0
DTX2,1890,0
NLRC4,1891,1
PUS7,1892,0
LAMB4,1893,0
NRCAM,1894,0
LAMB1,1895,0
SLC26A4,1896,0
SLC26A3,1897,0
DLD,1898,1
WDR7,1899,1
TXNL1,1900,0
IL5RA,1901,1
ABCC6,1902,0
CMTM6,1903,0
ITGA6,1904,1
RAPGEF4,1905,0
MAP3K20,1906,1
SMPX,1907,0
FH,1908,1
SEL1L3,1909,0
TF,1910,1
CDV3,1911,0
MYO15A,1912,0
ALKBH5,1913,0
APOH,1914,0
NLRP1,1915,0
PITPNM3,1916,0
SPAG7,1917,1
ORC6,1918,1
ZFHX4,1919,0
SLC17A6,1920,0
CPA1,1921,0
ZC3HC1,1922,1
ESR1,1923,1
RGS17,1924,0
ANGPT2,1925,0
TMEM101,1926,0
CD200,1927,0
CCDC80,1928,0
CMA1,1929,0
PSME1,1930,1
PPP2R3C,1931,1
HAUS4,1932,1
JPH4,1933,0
MYH7,1934,0
CEBPE,1935,1
SLC7A8,1936,0
OSGEP,1937,1
SLC22A17,1938,1
RNF31,1939,1
SCFD1,1940,1
G2E3,1941,0
HECTD1,1942,1
HNRNPC,1943,1
RPGRIP1,1944,1
SUPT16H,1945,1
TOX4,1946,1
GEMIN2,1947,1
TGM1,1948,0
TINF2,1949,1
DAZL,1950,0
TBL1Y,1951,0
SEMA6A,1952,0
TRPM7,1953,1
TYRO3,1954,1
WDR76,1955,0
CAPN3,1956,1
SNAP23,1957,1
TBX15,1958,0
PHGDH,1959,1
COL9A3,1960,1
EZR,1961,0
MYL6,1962,1
AGO1,1963,0
TEKT2,1964,0
CLSPN,1965,1
RFFL,1966,0
UNC13D,1967,0
MFSD11,1968,0
DPYSL2,1969,0
TGFB2,1970,1
GPATCH2,1971,1
NUP50,1972,1
CDC45,1973,1
COMT,1974,1
ADA2,1975,1
VNN3,1976,0
ECHDC1,1977,0
LRRFIP2,1978,1
SEC22C,1979,0
XYLB,1980,1
HDAC6,1981,1
OR1I1,1982,0
GABRP,1983,0
KRT31,1984,0
CDC6,1985,1
UPRT,1986,1
CDC23,1987,1
AAAS,1988,1
CBX5,1989,1
FMO2,1990,0
SUCO,1991,1
MSH2,1992,1
MAP3K1,1993,1
DHPS,1994,1
HOOK2,1995,0
NXPE1,1996,0
ARCN1,1997,1
EPB41L4B,1998,1
TMEM38B,1999,0
PSMD5,2000,1
PTGS1,2001,0
NUP188,2002,1
CRAT,2003,0
SH2D3C,2004,1
NANS,2005,1
TBC1D2,2006,1
WHRN,2007,0
PDE6C,2008,0
CWF19L1,2009,1
SEMA4G,2010,0
BTAF1,2011,1
IKZF5,2012,0
BLNK,2013,1
TLL2,2014,0
CYP26A1,2015,1
TDRD1,2016,0
SORBS1,2017,0
CRTAC1,2018,0
BAMBI,2019,0
IL11,2020,1
MYO3A,2021,1
WAC,2022,1
CREM,2023,0
NUBP2,2024,1
TPSD1,2025,1
SMIM24,2026,0
HIVEP1,2027,0
TREM2,2028,0
KCNK16,2029,0
CRISP3,2030,0
FKBP5,2031,1
SRPK1,2032,1
BRPF3,2033,0
MRPS18A,2034,1
PGC,2035,0
TMEM14A,2036,0
EFHC1,2037,0
RPS18,2038,1
BAG6,2039,1
VARS1,2040,1
NCR2,2041,0
HSP90AB1,2042,1
MLN,2043,0
CDC5L,2044,1
ITPR3,2045,0
ZNF184,2046,0
DSP,2047,0
SIRT1,2048,1
HNRNPH3,2049,1
IFT74,2050,0
JAK2,2051,1
IL12RB1,2052,1
ABL1,2053,1
ACOT7,2054,0
SH3GLB1,2055,1
CDC7,2056,1
SYDE2,2057,0
PCSK5,2058,0
SCD,2059,1
TMED1,2060,0
ABLIM1,2061,0
ERMP1,2062,0
RAB18,2063,1
NRP1,2064,1
PRTFDC1,2065,1
PALMD,2066,1
TSPAN15,2067,1
MACROH2A2,2068,0
WASHC2A,2069,0
MAST3,2070,1
MZF1,2071,1
OCEL1,2072,0
MYO9B,2073,0
KCNK6,2074,0
CATSPERG,2075,0
PSMD8,2076,1
FBXL19,2077,1
STX1B,2078,0
HSD3B7,2079,1
SETD1A,2080,1
BCL7C,2081,1
MAGEB2,2082,0
EFNA2,2083,1
CIRBP,2084,0
ATP5F1D,2085,1
CBARP,2086,0
PCDH11Y,2087,0
AMELY,2088,0
IGFALS,2089,0
HNRNPM,2090,1
MARCHF2,2091,0
NDUFB7,2092,1
TECR,2093,1
TIMM13,2094,1
CDC34,2095,1
MTAP,2096,0
MISP,2097,0
CEP170B,2098,0
POLR2E,2099,1
POLRMT,2100,1
HCN2,2101,1
CDHR5,2102,0
IZUMO4,2103,0
RASSF7,2104,0
GADD45B,2105,1
PALM,2106,0
MADCAM1,2107,0
MKNK2,2108,1
ARVCF,2109,1
TRMT2A,2110,1
RANBP1,2111,1
ZDHHC8,2112,1
KLHL22,2113,1
MED15,2114,1
SERPIND1,2115,1
SNAP29,2116,1
CRKL,2117,1
LZTR1,2118,0
MMP11,2119,0
CECR2,2120,0
SMARCB1,2121,1
P2RX6,2122,1
DERL3,2123,0
SLC7A4,2124,1
BCL2L13,2125,1
DDTL,2126,1
DDT,2127,1
GSTT2,2128,1
OSM,2129,1
CABIN1,2130,1
TBC1D10A,2131,0
SUSD2,2132,0
SF3A1,2133,1
GGT5,2134,0
RNF215,2135,0
SEC14L2,2136,0
SEC14L3,2137,1
SPECC1L,2138,1
PPIL2,2139,1
UPB1,2140,0
YPEL1,2141,1
SNRPD3,2142,1
PES1,2143,1
MAPK1,2144,1
GGT1,2145,0
PRODH,2146,0
PPM1F,2147,1
SLC35E4,2148,0
TOP3B,2149,1
CRYBB3,2150,0
CYTH4,2151,0
ESS2,2152,1
MFNG,2153,0
CARD10,2154,0
LRP5L,2155,0
SLC25A1,2156,1
GRK3,2157,1
PLA2G3,2158,0
LGALS2,2159,0
GGA1,2160,0
HIRA,2161,1
SH3BP1,2162,1
SEZ6L,2163,0
LGALS1,2164,0
HPS4,2165,0
PIK3IP1,2166,0
SRRD,2167,1
PATZ1,2168,1
TRIOBP,2169,0
TFIP11,2170,1
GCAT,2171,0
GGTLC2,2172,1
CRYBB1,2173,0
ANKRD54,2174,0
EIF3L,2175,1
SNU13,2176,1
MICALL1,2177,1
POLR2F,2178,1
SOX10,2179,1
CCDC134,2180,0
DEPDC5,2181,0
PICK1,2182,0
TTC28,2183,0
SLC16A8,2184,0
CENPM,2185,1
SEPTIN3,2186,0
SLC5A1,2187,1
SLC5A4,2188,0
KDELR3,2189,1
CYP2D6,2190,0
DDX17,2191,1
DMC1,2192,0
TCF20,2193,0
HSCB,2194,1
CBY1,2195,0
TOMM22,2196,1
RSPH14,2197,1
XBP1,2198,1
RTCB,2199,1
JOSD1,2200,0
FBXO7,2201,0
GTPBP1,2202,0
POLDIP3,2203,1
RAB36,2204,1
TIMP3,2205,1
PPP6R2,2206,0
SBF1,2207,0
SUN2,2208,0
CYB5R3,2209,0
DNAL4,2210,0
C22orf31,2211,0
MIOX,2212,0
LMF2,2213,0
RHBDD3,2214,1
PACSIN2,2215,0
TTLL1,2216,0
RASL10A,2217,0
AP1B1,2218,0
HMGXB4,2219,1
TOM1,2220,0
NEFH,2221,0
CHKB,2222,0
BIK,2223,0
HMOX1,2224,1
MCAT,2225,1
THOC5,2226,1
MCM5,2227,1
APOBEC3H,2228,0
ARSA,2229,0
TSPO,2230,0
RASD2,2231,0
TTLL12,2232,0
CBX7,2233,0
PDGFB,2234,1
ACR,2235,1
CABP7,2236,1
RPL3,2237,1
ZMAT5,2238,1
RBFOX2,2239,1
SYNGR1,2240,0
TAB1,2241,1
ASCC2,2242,1
MTMR3,2243,1
MIEF1,2244,1
APOL4,2245,0
PNPLA5,2246,1
APOL1,2247,1
PNPLA3,2248,0
MYH9,2249,1
CACNA1I,2250,0
SAMM50,2251,1
TXN2,2252,1
FOXRED2,2253,0
GRAP2,2254,1
EIF3D,2255,1
TNRC6B,2256,0
SGSM3,2257,0
IFT27,2258,0
PVALB,2259,0
KIAA0930,2260,0
NCF4,2261,0
CSF2RB,2262,1
SLC25A17,2263,0
UPK3A,2264,0
FAM118A,2265,0
KCTD17,2266,0
ST13,2267,0
IL2RB,2268,1
RBX1,2269,1
EP300,2270,1
L3MBTL2,2271,0
CHADL,2272,0
RANGAP1,2273,1
ZC3H7B,2274,0
PHF5A,2275,1
ACO2,2276,1
POLR3H,2277,1
TRMU,2278,1
PMM1,2279,0
DESI1,2280,0
CERK,2281,1
BRD1,2282,1
ZBED4,2283,0
MLC1,2284,0
HDAC10,2285,0
KCNK10,2286,0
ABHD4,2287,0
KHNYN,2288,0
FKBP3,2289,1
SDR39U1,2290,1
CTSG,2291,0
GZMH,2292,0
GZMB,2293,0
RBM23,2294,0
PRMT5,2295,1
COCH,2296,0
AP4S1,2297,0
POLE2,2298,1
VCPKMT,2299,0
SOS2,2300,0
CDKL1,2301,1
NIN,2302,0
PYGL,2303,1
TRIM9,2304,0
PSMC6,2305,1
GNPNAT1,2306,0
DDHD1,2307,0
CDKN3,2308,1
CNIH1,2309,0
CGRRF1,2310,0
ATP6V1D,2311,1
CCDC198,2312,0
PLEK2,2313,0
PIGH,2314,1
LRRC74A,2315,0
PSMA3,2316,1
VTI1B,2317,1
TIMM9,2318,1
GSTZ1,2319,0
KIAA0586,2320,1
TMED8,2321,1
SAMD15,2322,0
AHSA1,2323,0
DAAM1,2324,0
ISM2,2325,0
SPTLC2,2326,1
RIN3,2327,1
LGMN,2328,0
ALKBH1,2329,1
SNW1,2330,1
CHGA,2331,1
ITPK1,2332,1
DHRS7,2333,0
PPM1A,2334,1
SIX4,2335,0
GALNT16,2336,0
ASB2,2337,0
CEP128,2338,0
ERH,2339,1
HIF1A,2340,0
SUSD6,2341,0
SRSF5,2342,0
SLC10A1,2343,0
EIF5,2344,1
SERPINA4,2345,0
SLC8A3,2346,0
DICER1,2347,1
ZFYVE21,2348,0
MTHFD1,2349,1
TCL1A,2350,0
ZC3H14,2351,0
TELO2,2352,1
PCNX1,2353,0
BDKRB1,2354,1
GSKIP,2355,0
VRK1,2356,1
PSMC1,2357,1
PAPLN,2358,0
RPS6KA5,2359,1
PPP4R3A,2360,0
C14orf93,2361,0
PSMB5,2362,1
YY1,2363,1
ACIN1,2364,1
CCNB1IP1,2365,0
TRIP11,2366,0
APEX1,2367,1
PABPN1,2368,1
EFS,2369,0
ARHGAP5,2370,1
CINP,2371,1
DHRS2,2372,0
SRP54,2373,1
CPNE6,2374,1
CHD8,2375,1
PCK2,2376,0
PRORP,2377,1
DCAF11,2378,0
PSMA6,2379,1
NFKBIA,2380,1
EMC9,2381,0
PSME2,2382,0
BRMS1L,2383,1
REC8,2384,1
TM9SF1,2385,0
SEC23A,2386,1
GMPR2,2387,0
PNN,2388,1
RABGGTA,2389,1
NFATC4,2390,0
PLTP,2391,0
PCIF1,2392,0
GSS,2393,1
MMP9,2394,0
VSX1,2395,0
TRPC4AP,2396,0
PYGB,2397,0
ABHD12,2398,0
PROCR,2399,1
GINS1,2400,1
NINL,2401,0
CD40,2402,0
UQCC1,2403,1
ZMYND8,2404,1
SGK2,2405,1
IFT52,2406,0
MYBL2,2407,1
R3HDML,2408,0
HNF4A,2409,1
NDRG3,2410,1
SLA2,2411,0
RAB5IF,2412,1
NFATC2,2413,1
RIMS4,2414,0
PABPC1L,2415,0
STK4,2416,1
SALL4,2417,0
ADNP,2418,0
PFDN4,2419,1
DOK5,2420,0
CSTF1,2421,1
BMP7,2422,0
RAE1,2423,1
TPD52L2,2424,0
DNAJC5,2425,1
NELFCD,2426,1
CTSZ,2427,1
PRPF6,2428,1
TUBB1,2429,1
PRELID3B,2430,1
HRH3,2431,0
MTG2,2432,1
PSMA7,2433,1
SLCO4A1,2434,0
NTSR1,2435,1
MRGBP,2436,1
TCFL5,2437,0
DIDO1,2438,1
GID8,2439,1
SLC17A9,2440,0
BIRC7,2441,0
NKAIN4,2442,0
ARFGAP1,2443,0
AVP,2444,1
COL20A1,2445,0
CHRNA4,2446,0
EEF1A2,2447,1
PTK6,2448,0
GMEB2,2449,0
C20orf27,2450,0
SPEF1,2451,0
CDC25B,2452,1
ISM1,2453,0
RNF24,2454,0
ARFRP1,2455,1
NDUFAF5,2456,1
SEL1L2,2457,0
TRIB3,2458,1
RASSF2,2459,0
CSNK2A1,2460,1
SLC52A3,2461,1
ANGPT4,2462,0
RSPO4,2463,1
CDS2,2464,1
PROKR2,2465,0
HM13,2466,1
SNPH,2467,0
MYLK2,2468,1
SIRPB1,2469,0
SEC23B,2470,1
FERMT1,2471,1
HAO1,2472,0
PDYN,2473,1
CCM2L,2474,0
PLCB4,2475,0
MYL9,2476,0
HCK,2477,1
TM9SF4,2478,1
TLDC2,2479,1
CRNKL1,2480,1
POFUT1,2481,1
SAMHD1,2482,1
PAK5,2483,0
KIF3B,2484,0
MROH8,2485,1
NOP56,2486,1
MANBAL,2487,0
IDH3B,2488,0
MAPRE1,2489,1
JAG1,2490,1
CDK5RAP1,2491,1
SNTA1,2492,0
OXT,2493,0
TTI1,2494,1
E2F1,2495,1
RPRD1B,2496,1
PXMP4,2497,0
CHMP4B,2498,1
BPI,2499,0
CST9L,2500,0
SLC32A1,2501,0
CST3,2502,0
ASIP,2503,1
CST4,2504,0
ACTR5,2505,1
WFDC2,2506,1
AHCY,2507,1
PPP1R16B,2508,0
SPINT3,2509,0
FAM83D,2510,1
EPPIN,2511,0
DHX35,2512,1
DNTTIP1,2513,1
MAP1LC3A,2514,0
SYNDIG1,2515,0
PIGU,2516,1
TNNC2,2517,1
ACOT8,2518,0
APMAP,2519,0
CELF4,2520,0
ZNF516,2521,0
CDH20,2522,0
ADNP2,2523,1
RBFA,2524,1
USP14,2525,1
VAPA,2526,1
METTL4,2527,1
LPIN2,2528,0
SMCHD1,2529,1
MYOM1,2530,0
MYL12A,2531,1
CEP76,2532,0
ST8SIA5,2533,0
CEP192,2534,1
RNMT,2535,1
SMAD7,2536,1
LIPG,2537,1
LAMA1,2538,0
RNF125,2539,0
ANKRD12,2540,0
NOL4,2541,1
POLI,2542,0
MIB1,2543,0
RBBP8,2544,1
RIOK3,2545,1
CSTF2,2546,1
H2BW2,2547,0
MXRA5,2548,0
VSIG1,2549,0
PSMD10,2550,0
ATG4A,2551,1
STS,2552,1
TBL1X,2553,0
GPR143,2554,0
PGRMC1,2555,0
POLA1,2556,1
MID1,2557,1
NKAP,2558,1
RHOXF1,2559,0
NXT2,2560,0
GUCY2F,2561,1
ATP1B4,2562,0
ALG13,2563,1
PRPS2,2564,1
TLR8,2565,0
MOSPD1,2566,0
AMMECR1,2567,0
CHRDL1,2568,0
WDR13,2569,1
SUV39H1,2570,1
PAGE4,2571,0
SRPX,2572,0
GLRA2,2573,0
XIAP,2574,0
STAG2,2575,1
ATP11C,2576,0
MCF2,2577,0
F9,2578,0
ABCD1,2579,0
CCDC22,2580,1
CACNA1F,2581,0
SYP,2582,0
PLP2,2583,0
BMX,2584,1
LUZP4,2585,0
PLS3,2586,0
NAA10,2587,1
RENBP,2588,0
ELF4,2589,0
SMARCA1,2590,0
MTMR8,2591,0
ASB9,2592,0
ZC3H12B,2593,0
RBBP7,2594,0
KCND1,2595,0
OPN1LW,2596,1
SLC25A14,2597,0
FMR1,2598,0
PIM2,2599,1
SCML2,2600,0
SLC35A2,2601,1
PQBP1,2602,1
RS1,2603,0
PCSK1N,2604,0
EMD,2605,0
TAZ,2606,1
RAB40AL,2607,0
PGK1,2608,1
GATA1,2609,1
MAGT1,2610,0
SMS,2611,0
PHEX,2612,0
UBL4A,2613,0
CD99L2,2614,0
EEA1,2615,1
GPR50,2616,0
RP2,2617,0
JADE3,2618,1
CDK16,2619,0
USP11,2620,1
PCYT1B,2621,0
BRS3,2622,0
HTATSF1,2623,1
VGLL1,2624,1
CD40LG,2625,1
TIMP1,2626,1
KLHL4,2627,0
GABRE,2628,0
PCDH11X,2629,0
FGD1,2630,1
PIN4,2631,0
PORCN,2632,0
ITIH6,2633,0
MAGED2,2634,0
RBM3,2635,0
KLF8,2636,0
SRPX2,2637,0
SYTL4,2638,0
ZDHHC15,2639,0
CENPI,2640,1
DRP2,2641,0
TAF7L,2642,0
PBDC1,2643,0
GLA,2644,0
ARMCX3,2645,0
BEX4,2646,0
RUBCNL,2647,0
NALCN,2648,0
FGF14,2649,1
HTR2A,2650,0
NDFIP2,2651,0
TNFSF13B,2652,0
FNDC3A,2653,0
MLNR,2654,0
CDADC1,2655,0
CAB39L,2656,0
KLF5,2657,1
STK24,2658,1
ACP5,2659,0
DNAJC3,2660,1
UGGT2,2661,0
ARHGEF7,2662,0
FGF9,2663,1
SGCG,2664,0
PARP4,2665,0
SUPT20H,2666,1
MRPS31,2667,1
SLC25A15,2668,0
