geneID,essential,,geneID2,essential
DMD,NE,,,
DMD,NE,,,
DMD,NE,,,
DMD,NE,,,
DMD,NE,,,
DMD,NE,,,
DMD,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
MFAP3L,NE,,,
NAGA,NE,,,
NAGA,NE,,,
NAGA,NE,,,
NAGA,NE,,,
NAGA,NE,,,
NAGA,NE,,,
NAGA,NE,,,
SMG5,E,,,
SMG5,E,,,
SMG5,E,,,
SMG5,E,,,
SMG5,E,,,
SMG5,E,,,
SMG5,E,,,
SMG5,NE,,,
KIFBP,NE,,,
KIFBP,NE,,,
KIFBP,NE,,,
TGM2,NE,,,
TGM2,NE,,,
TGM2,NE,,,
TGM2,NE,,,
TGM2,NE,,,
TGM2,NE,,,
TGM2,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
ARMCX6,NE,,,
PJA2,NE,,,
PJA2,NE,,,
PJA2,NE,,,
PJA2,NE,,,
PJA2,NE,,,
RORB,NE,,,
RORB,NE,,,
RORB,NE,,,
RORB,NE,,,
RORB,NE,,,
RORB,NE,,,
RORB,NE,,,
SGMS1,E,,,
SGMS1,E,,,
SGMS1,E,,,
SGMS1,NE,,,
SGMS1,NE,,,
SGMS1,NE,,,
SGMS1,NE,,,
SGMS1,NE,,,
OR10R2,NE,,,
OR10R2,NE,,,
OR10R2,NE,,,
OR10Z1,E,,,
OR10Z1,NE,,,
OR10Z1,NE,,,
OR10Z1,NE,,,
ZNF525,NE,,,
INF2,NE,,,
INF2,NE,,,
INF2,NE,,,
INF2,NE,,,
INF2,NE,,,
INF2,NE,,,
INF2,NE,,,
GP1BB,E,,,
GP1BB,NE,,,
GP1BB,NE,,,
GP1BB,NE,,,
GP1BB,NE,,,
GP1BB,NE,,,
C6orf47,NE,,,
MRPS18B,NE,,,
OR2T5,NE,,,
OR2T5,NE,,,
OR2T5,NE,,,
OR2L2,NE,,,
OR2L2,NE,,,
OR2L2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
EFCAB2,NE,,,
COX20,E,,,
COX20,E,,,
COX20,NE,,,
COX20,NE,,,
COX20,NE,,,
COX20,NE,,,
COX20,NE,,,
CHML,NE,,,
CHML,NE,,,
CHML,NE,,,
CHML,NE,,,
CHML,NE,,,
CHML,NE,,,
CHML,NE,,,
STUM,NE,,,
STUM,NE,,,
STUM,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
TCP10L3,NE,,,
CAPN8,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
TATDN3,NE,,,
CR1,NE,,,
CR1,NE,,,
CR1,NE,,,
CR1,NE,,,
CR1,NE,,,
CR1,NE,,,
CR1,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
RAET1G,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
C1orf53,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
SAMD5,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
TEDDM1,NE,,,
GJE1,NE,,,
GJE1,NE,,,
ECT2L,NE,,,
ECT2L,NE,,,
ECT2L,NE,,,
ECT2L,NE,,,
ECT2L,NE,,,
GPR52,NE,,,
GPR52,NE,,,
GPR52,NE,,,
GPR52,NE,,,
GPR52,NE,,,
GPR52,NE,,,
GPR52,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
METTL11B,NE,,,
FCGR3A,E,,,
FCGR3A,NE,,,
FCGR3A,NE,,,
FCGR3A,NE,,,
FCGR3A,NE,,,
FCGR3A,NE,,,
FCGR3A,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
TMEM244,NE,,,
OR6K3,NE,,,
CENPW,E,,,
CENPW,E,,,
CENPW,E,,,
CENPW,E,,,
CENPW,E,,,
CENPW,NE,,,
CENPW,NE,,,
CENPW,NE,,,
SPRN,NE,,,
SPRN,NE,,,
SPRN,NE,,,
SPRN,NE,,,
SPRN,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FAM229B,NE,,,
FANK1,NE,,,
FANK1,NE,,,
FANK1,NE,,,
FANK1,NE,,,
FANK1,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
LORICRIN,NE,,,
PRR9,NE,,,
PRR9,NE,,,
PRR9,NE,,,
PRR9,NE,,,
PRR9,NE,,,
PRR9,NE,,,
PRR9,NE,,,
LELP1,NE,,,
LELP1,NE,,,
LELP1,NE,,,
LELP1,NE,,,
LELP1,NE,,,
LELP1,NE,,,
LELP1,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
SPRR2E,NE,,,
KPRP,E,,,
KPRP,NE,,,
KPRP,NE,,,
KPRP,NE,,,
KPRP,NE,,,
KPRP,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
EEF1AKMT2,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
FAM24A,NE,,,
DDO,NE,,,
DDO,NE,,,
DDO,NE,,,
DDO,NE,,,
DDO,NE,,,
DDO,NE,,,
DDO,NE,,,
PLPP4,NE,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
H2AC18; H2AC19,E,,,
H2AC18; H2AC19,E,,,
H2AC18; H2AC19,E,,,
H2AC18; H2AC19,E,,,
H2AC18; H2AC19,NE,,,
H2AC18; H2AC19,NE,,,
H2AC18; H2AC19,NE,,,
H2BC18,E,,,
H2BC18,E,,,
H2BC18,E,,,
H2BC18,E,,,
H2BC18,NE,,,
H2BC18,NE,,,
H2BC18,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
PNLIPRP3,NE,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,E,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
H3C15; H3C14; H3C13,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B1,NE,,,
HSD3B2,E,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
HSD3B2,NE,,,
RBM20,E,,,
RBM20,NE,,,
RBM20,NE,,,
RBM20,NE,,,
RBM20,NE,,,
RBM20,NE,,,
RBM20,NE,,,
RBM20,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
SMIM9,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
C6orf163,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
RIPPLY2,NE,,,
GDI1,NE,,,
GDI1,NE,,,
GDI1,NE,,,
GDI1,NE,,,
GDI1,NE,,,
GDI1,NE,,,
GDI1,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
PCMTD2,NE,,,
SOX18,E,,,
SOX18,NE,,,
SOX18,NE,,,
SOX18,NE,,,
SOX18,NE,,,
SOX18,NE,,,
SOX18,NE,,,
SOX18,NE,,,
LIME1,NE,,,
LIME1,NE,,,
LIME1,NE,,,
LIME1,NE,,,
LIME1,NE,,,
LIME1,NE,,,
LIME1,NE,,,
OOEP,NE,,,
OOEP,NE,,,
OOEP,NE,,,
OOEP,NE,,,
OOEP,NE,,,
OOEP,NE,,,
OOEP,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
KHDC3L,NE,,,
DPPA5,E,,,
DPPA5,NE,,,
DPPA5,NE,,,
DPPA5,NE,,,
DPPA5,NE,,,
DPPA5,NE,,,
DPPA5,NE,,,
DPPA5,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
C1orf146,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXN1,NE,,,
SPANXA1; SPANXA2,E,,,
SPANXA1; SPANXA2,E,,,
SPANXA1; SPANXA2,NE,,,
SPANXA1; SPANXA2,NE,,,
SPANXA1; SPANXA2,NE,,,
SPANXA1; SPANXA2,NE,,,
SPANXA1; SPANXA2,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
CXorf66,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
C10orf62,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
SAMD13,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
RTL8A,NE,,,
CCDC160,NE,,,
CCDC160,NE,,,
CCDC160,NE,,,
CCDC160,NE,,,
CCDC160,NE,,,
C1orf141,NE,,,
C1orf141,NE,,,
C1orf141,NE,,,
C1orf141,NE,,,
C1orf141,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
EFCAB7,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
DEFB110,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
GLYATL3,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
LDLRAD1,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
RHOXF2B,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
ZYG11A,NE,,,
LCN8,NE,,,
LCN8,NE,,,
LCN8,NE,,,
LCN8,NE,,,
LCN8,NE,,,
LCN8,NE,,,
LCN8,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
C1orf185,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
GLT6D1,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
IFIT1B,NE,,,
CT83,NE,,,
CT83,NE,,,
CT83,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPN,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPK,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LIPJ,NE,,,
LRIT2,NE,,,
LRIT2,NE,,,
LRIT2,NE,,,
LRIT2,NE,,,
LRIT2,NE,,,
LRIT2,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
LRRC73,NE,,,
FOXO6,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
TCEAL5,NE,,,
SYS1,E,,,
SYS1,E,,,
SYS1,E,,,
SYS1,E,,,
SYS1,E,,,
SYS1,E,,,
SYS1,NE,,,
SYS1,NE,,,
TCEAL6,NE,,,
TCEAL6,NE,,,
TCEAL6,NE,,,
TCEAL6,NE,,,
TCEAL6,NE,,,
TCEAL6,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
INPP5B,NE,,,
RPA4,NE,,,
RPA4,NE,,,
RPA4,NE,,,
RPA4,NE,,,
RPA4,NE,,,
RPA4,NE,,,
RPA4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
NEU4,NE,,,
MAFB,NE,,,
MAFB,NE,,,
MAFB,NE,,,
MAFB,NE,,,
MAFB,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
TRAF3IP1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
CHIC1,NE,,,
GIGYF2,E,,,
GIGYF2,E,,,
GIGYF2,NE,,,
GIGYF2,NE,,,
GIGYF2,NE,,,
GIGYF2,NE,,,
GIGYF2,NE,,,
C2orf72,E,,,
C2orf72,NE,,,
C2orf72,NE,,,
C2orf72,NE,,,
C2orf72,NE,,,
C2orf72,NE,,,
C2orf72,NE,,,
C2orf72,NE,,,
RUFY2,NE,,,
RUFY2,NE,,,
RUFY2,NE,,,
RUFY2,NE,,,
RUFY2,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
PHACTR4,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
CLPSL1,NE,,,
ASAH2B,E,,,
ASAH2B,NE,,,
ASAH2B,NE,,,
ASAH2B,NE,,,
ASAH2B,NE,,,
ASAH2B,NE,,,
ASAH2B,NE,,,
AGAP6,E,,,
AGAP6,NE,,,
AGAP6,NE,,,
AGAP6,NE,,,
AGAP6,NE,,,
AGAP6,NE,,,
AGAP6,NE,,,
ZDHHC18,E,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
ZDHHC18,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
TMEM273,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
CXorf65,NE,,,
AGAP9,E,,,
AGAP9,E,,,
AGAP9,NE,,,
AGAP9,NE,,,
AGAP9,NE,,,
NPY4R,E,,,
NPY4R,NE,,,
NPY4R,NE,,,
NPY4R,NE,,,
NPY4R,NE,,,
GPRIN2,E,,,
GPRIN2,E,,,
GPRIN2,NE,,,
GPRIN2,NE,,,
GPRIN2,NE,,,
GPRIN2,NE,,,
SYT15,E,,,
SYT15,E,,,
SYT15,NE,,,
SYT15,NE,,,
SYT15,NE,,,
SYT15,NE,,,
SYT15,NE,,,
SYT15,NE,,,
MACO1,NE,,,
MACO1,NE,,,
MACO1,NE,,,
MACO1,NE,,,
MACO1,NE,,,
MACO1,NE,,,
MACO1,NE,,,
PTPN20,NE,,,
PTPN20,NE,,,
PTPN20,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
ZDBF2,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
TXNDC8,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
AWAT1,NE,,,
KIFC1,NE,,,
DAXX,E,,,
DAXX,E,,,
DAXX,E,,,
DAXX,E,,,
DAXX,NE,,,
DAXX,NE,,,
DAXX,NE,,,
DAXX,NE,,,
BMPR2,E,,,
BMPR2,NE,,,
BMPR2,NE,,,
BMPR2,NE,,,
BMPR2,NE,,,
BMPR2,NE,,,
BMPR2,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
TCEA3,NE,,,
PFDN6,E,,,
PFDN6,E,,,
PFDN6,E,,,
PFDN6,E,,,
PFDN6,E,,,
PFDN6,E,,,
PFDN6,NE,,,
PFDN6,NE,,,
WDR46,NE,,,
RING1,E,,,
RING1,NE,,,
RING1,NE,,,
RING1,NE,,,
RING1,NE,,,
RING1,NE,,,
RING1,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
HSD17B8,NE,,,
RXRB,NE,,,
RXRB,NE,,,
RXRB,NE,,,
RXRB,NE,,,
RXRB,NE,,,
RXRB,NE,,,
RXRB,NE,,,
OXLD1,E,,,
OXLD1,NE,,,
OXLD1,NE,,,
OXLD1,NE,,,
OXLD1,NE,,,
OXLD1,NE,,,
OXLD1,NE,,,
OXLD1,NE,,,
OR13C3,NE,,,
OR13C3,NE,,,
OR13C3,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
COL11A2,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
HLA-DOA,NE,,,
BRD2,E,,,
BRD2,E,,,
BRD2,E,,,
BRD2,NE,,,
BRD2,NE,,,
BRD2,NE,,,
BRD2,NE,,,
BRD2,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
HLA-DMA,NE,,,
COL5A2,E,,,
COL5A2,NE,,,
COL5A2,NE,,,
COL5A2,NE,,,
COL5A2,NE,,,
COL5A2,NE,,,
COL5A2,NE,,,
PSMB8,E,,,
PSMB8,E,,,
PSMB8,NE,,,
PSMB8,NE,,,
PSMB8,NE,,,
PSMB8,NE,,,
PSMB8,NE,,,
PSMB8,NE,,,
TAP2,E,,,
TAP2,NE,,,
TAP2,NE,,,
TAP2,NE,,,
TAP2,NE,,,
TAP2,NE,,,
TAP2,NE,,,
TAP2,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
SPIN3,NE,,,
TMEM235,NE,,,
TMEM235,NE,,,
TMEM235,NE,,,
TMEM235,NE,,,
TMEM235,NE,,,
PAGE3,NE,,,
PAGE3,NE,,,
PAGE3,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
HLA-DRA,NE,,,
BTNL2,NE,,,
COL15A1,E,,,
COL15A1,NE,,,
COL15A1,NE,,,
COL15A1,NE,,,
COL15A1,NE,,,
COL15A1,NE,,,
COL15A1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TSBP1,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
TMEM225,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
NOTCH4,NE,,,
PBX2,NE,,,
PBX2,NE,,,
PBX2,NE,,,
PBX2,NE,,,
PBX2,NE,,,
PBX2,NE,,,
PBX2,NE,,,
AGER,NE,,,
AGER,NE,,,
AGER,NE,,,
AGER,NE,,,
AGER,NE,,,
AGER,NE,,,
AGER,NE,,,
RNF5,E,,,
RNF5,NE,,,
RNF5,NE,,,
RNF5,NE,,,
RNF5,NE,,,
RNF5,NE,,,
RNF5,NE,,,
RNF5,NE,,,
AGPAT1,E,,,
AGPAT1,E,,,
AGPAT1,E,,,
AGPAT1,NE,,,
AGPAT1,NE,,,
AGPAT1,NE,,,
AGPAT1,NE,,,
PJVK,E,,,
PJVK,NE,,,
PJVK,NE,,,
PJVK,NE,,,
PJVK,NE,,,
PJVK,NE,,,
PJVK,NE,,,
PJVK,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
PRRT1,NE,,,
FKBPL,E,,,
FKBPL,E,,,
FKBPL,E,,,
FKBPL,E,,,
FKBPL,NE,,,
FKBPL,NE,,,
FKBPL,NE,,,
FKBPL,NE,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,E,,,
MRPL38,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
SMIM5,NE,,,
ERICH2,NE,,,
ERICH2,NE,,,
ERICH2,NE,,,
SP5,NE,,,
SP5,NE,,,
SP5,NE,,,
SP5,NE,,,
SP5,NE,,,
SP5,NE,,,
SP5,NE,,,
STK19,NE,,,
STK19,NE,,,
STK19,NE,,,
STK19,NE,,,
STK19,NE,,,
STK19,NE,,,
STK19,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
CD300LD,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
BTBD17,NE,,,
DXO,NE,,,
DXO,NE,,,
DXO,NE,,,
DXO,NE,,,
DXO,NE,,,
DXO,NE,,,
DXO,NE,,,
SKIV2L,E,,,
SKIV2L,E,,,
SKIV2L,NE,,,
SKIV2L,NE,,,
SKIV2L,NE,,,
SKIV2L,NE,,,
SKIV2L,NE,,,
SKIV2L,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
C9orf129,NE,,,
NELFE,E,,,
NELFE,E,,,
NELFE,E,,,
NELFE,NE,,,
NELFE,NE,,,
NELFE,NE,,,
NELFE,NE,,,
NELFE,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
NXPE2,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
SPANXN5,NE,,,
C2,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
ZBTB12,NE,,,
SDHD,E,,,
SDHD,E,,,
SDHD,E,,,
SDHD,E,,,
SDHD,E,,,
SDHD,E,,,
SDHD,NE,,,
SDHD,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
EHMT2,NE,,,
XAGE1A; XAGE1B,E,,,
XAGE1A; XAGE1B,E,,,
XAGE1A; XAGE1B,NE,,,
XAGE1A; XAGE1B,NE,,,
XAGE1A; XAGE1B,NE,,,
LAYN,NE,,,
LAYN,NE,,,
LAYN,NE,,,
LAYN,NE,,,
LAYN,NE,,,
LAYN,NE,,,
LAYN,NE,,,
XAGE1A; XAGE1B,E,,,
XAGE1A; XAGE1B,E,,,
XAGE1A; XAGE1B,NE,,,
XAGE1A; XAGE1B,NE,,,
XAGE1A; XAGE1B,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
SLC44A4,NE,,,
NEU1,E,,,
NEU1,NE,,,
NEU1,NE,,,
NEU1,NE,,,
NEU1,NE,,,
NEU1,NE,,,
NEU1,NE,,,
NEU1,NE,,,
HSPA1B,NE,,,
HSPA1B,NE,,,
HSPA1B,NE,,,
HSPA1B,NE,,,
HSPA1B,NE,,,
HSPA1B,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1A,NE,,,
HSPA1L,NE,,,
HSPA1L,NE,,,
HSPA1L,NE,,,
HSPA1L,NE,,,
