geneID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
PLAG1,0.5117,0.2707,1.7535,5.3209,3.1138,0.2711,0.2922,3.1588,0.3283,2.4515,3.4735
OR8H1,0,0,0.1964,0,0,0,0,0,0.0477,0.0373,0
OR5T1,0,0,0,0,0,0,0,0.0424,0.0455,0,0
YIPF6,11.9337,11.0337,10.4825,10.0408,9.3872,9.7617,10.216,9.9101,9.9289,9.8974,9.1524
OR5T2,0,0,0.0425,0,0,0,0,0,0.0413,0,0
ZBTB20,0.3004,0.1892,0.3431,0.2801,0.6212,0.3019,0.1372,0.4793,0.3997,0.2906,0.4295
OR2Z1,0,0.0375,0.0973,0,0,0,0,0,0.0472,0,0
DIPK2A,0,0,0,0,0,0,0,0,0,0,0
MACIR,0,0,0,0,0,0,0,0,0,0,0
OR8K5,0,0,0.0497,0,0,0,0,0,0,0,0
AMIGO1,2.8146,5.7136,3.7566,2.6335,2.1077,4.242,5.2204,1.4315,3.4848,4.0429,2.3804
OR8H3,0.0454,0,0.0489,0,0,0,0,0.133,0.0475,0,0
OR8H2,0,0,0.0489,0,0,0,0,0.0886,0.1425,0.0372,0
GPR3,0.7684,0.1177,1.3067,0.1623,0.2654,0.5258,0.1355,0.1972,3.5101,0.447,0.1758
TMEM252,0,0,0,0,0,0,0,0,0,0,0
ODF3L2,0.133,0.2433,0.0859,0.1068,0.0698,0.1908,0.3342,0.2076,0.1391,0.1307,0.1982
OR5AS1,0,0,0,0,0,0.0392,0,0.0427,0,0,0
ACTL9,0.09,0.0499,0,0.1606,0.0394,0.0807,0,0.1171,0.0941,0.0737,0.1118
SIAH2,17.2789,21.2296,22.7487,22.9856,13.5089,18.8502,15.1798,18.4565,24.9986,16.8518,17.5558
COPG1,28.8294,39.6502,42.7843,45.2911,52.2494,33.9618,34.7451,51.0638,45.7917,40.1799,52.3188
ADGRB1,0,0,0,0,0,0,0,0,0,0,0
OR6S1,0,0,0.1384,0,0,0,0.0359,0.0836,0.0896,0,0
SLC9A9,9.2347,21.0079,19.1188,8.058,9.8201,11.022,4.0098,8.4904,20.5674,8.369,13.3245
LSM10,35.7909,32.5516,25.8421,18.7366,19.4361,31.5493,57.3413,19.1427,29.6041,18.8623,20.1366
RELL1,5.0533,5.3789,6.3875,4.5542,4.4263,5.0236,4.1789,5.2791,6.9091,4.6822,4.5166
RFX7,3.3328,3.2638,5.052,8.8064,7.838,2.5043,2.1206,5.5467,2.8711,6.2918,7.063
SLC35C1,5.5206,8.3948,11.8914,22.302,24.001,6.1555,5.8041,13.8997,12.7474,16.9146,15.7869
TIGIT,0,0.012,0.3406,1.3848,0.1698,0.0516,0.0241,0.4206,0.0752,0.5178,1.5355
RNF41,9.2328,9.4458,7.6267,7.9848,7.4317,12.2628,7.9949,7.0232,10.2714,8.1699,7.7186
SLC2A4,60.4994,35.5968,43.8083,2.2115,5.6376,49.1524,65.3388,5.9997,42.6183,6.2118,8.1111
FTMT,0.0488,0,0,0.0653,0,0.0438,0,0,0,0,0.0606
IBA57,1.2416,1.4137,1.4709,1.365,1.3887,1.6988,1.0488,1.2741,2.1281,1.5644,1.7431
CLDN7,3.2356,7.9831,21.2906,86.4061,74.688,4.3982,2.5349,57.1691,1.8772,48.7382,69.0647
ZNF329,4.4756,4.8537,5.3453,6.3221,6.2516,4.0463,4.4915,5.0723,4.4446,5.3424,6.4123
ZNF101,1.2359,1.6391,3.0424,4.2517,3.7464,1.5566,1.5772,3.1283,2.8924,2.9871,4.3855
OR4C6,0,0,0,0.0614,0,0,0,0,0,0,0
C5orf24,15.7692,13.9449,12.8627,11.6031,11.2636,11.6381,11.6701,10.5149,12.4015,12.1213,9.1222
ADO,8.4901,7.3727,6.9103,5.7635,7.0529,6.0711,9.5186,4.3246,7.6676,4.8681,6.2041
COA4,0,0,0,0,0,0,0,0,0,0,0
OR4P4,0.0454,0,0,0,0,0,0,0,0,0,0
PRKAG1,26.0701,33.2513,27.6797,27.2335,29.9686,27.3669,33.0041,27.5453,31.5765,25.4329,25.1465
GINS3,0.9993,1.4391,2.2102,3.2469,3.8412,1.04,0.4782,2.0363,2.0713,2.7757,3.7012
OR4C15,0,0,0,0,0,0,0,0.0374,0.0401,0.0314,0
OR4A15,0,0,0,0,0,0,0,0.0804,0,0,0
OR4A16,0,0,0,0,0,0,0,0.0422,0,0,0.0537
OR52K2,0.08,0,0.0431,0,0,0,0,0,0,0,0
NEUROG1,0.0256,0.0213,0,0,0.0336,0,0.0214,0,0.0267,0.0209,0
CCDC149,4.8082,7.2894,4.95,6.3245,4.0702,5.923,7.7743,5.32,6.8234,6.5825,6.1848
MRPS11,11.9107,12.8326,13.1952,14.6795,17.2745,9.8123,15.4979,13.5296,15.1891,12.0778,13.0977
SNRPE,5.2956,4.3796,3.7131,6.0883,6.5523,3.5362,5.1971,6.8057,5.422,6.6609,6.0972
RTKN2,0.045,0.0588,0.0415,1.1174,0.2951,0.0461,0.0161,0.307,0.0336,0.1315,0.2154
PNMA8A,0,0,0,0,0,0,0,0,0,0,0
CHST15,4.4843,4.0954,8.4338,4.1279,3.9443,8.8572,2.8474,4.3475,10.9388,2.9095,5.5609
ADIG,0.0554,0,0,0,0,0,0,0.054,0.0579,0,0.0688
USH1G,0.012,0.0299,0.4,0.8175,0.8492,0.0322,0.01,0.5843,0,0.6866,0.5952
MGAT4C,0.0221,0,0.0475,0.1181,0.0579,0.0791,0.037,0.0215,0.0461,0,0.0822
TRIM49B,0,0,0,0,0,0,0,0,0,0,0
IDH2,87.4066,59.4288,54.2628,66.0854,57.9111,55.9353,98.4882,36.5419,46.2656,40.4391,48.7665
OR52A1,0,0,0,0,0,0,0,0.0443,0,0,0
PTCHD3,0.0338,0.0982,0.0727,0.0226,0.3323,0.0303,0,0.1317,0.0882,0.0415,0.0419
OR6B2,0.0454,0.0378,0.0979,0,0,0,0,0,0.095,0,0
TMEM259,0,0,0,0,0,0,0,0,0,0,0
GET1,0,0,0,0,0,0,0,0,0,0,0
TNRC18,45.9135,33.4693,30.4458,21.078,20.9439,37.0356,28.4277,24.2561,28.7408,25.7697,23.643
FAM181B,0.7337,0.5909,2.0495,4.5703,6.7708,0.6167,0.384,4.5394,0.7432,4.0355,7.0617
TMEM30B,1.1046,2.7072,13.9557,34.9539,25.5679,1.2574,0.9975,27.1122,0.7935,29.1583,28.9053
DEXI,26.465,27.0596,21.9511,15.6303,17.573,21.1028,35.638,17.6605,26.2168,17.4767,21.2529
ZNF716,0.0082,0.0068,0,0.0219,0,0.0147,0.0069,0,0,0.0134,0.0203
NOP10,44.3428,50.7229,57.1197,60.0703,98.6059,38.0408,53.4996,73.6616,66.799,61.4379,71.018
FAM89A,2.2217,2.297,8.7735,14.8232,10.3929,2.5027,1.0973,7.5006,6.7311,9.3971,8.9144
KCNIP1,0.0401,0.1001,0.1512,0.0537,0.0263,0.2338,0.1008,0.1761,0.042,0.0657,0.0249
TDRKH,1.0461,1.2176,2.1125,3.3938,2.8662,1.3131,1.2703,2.3849,1.6818,2.1945,3.654
ZNF708,1.6948,1.8166,2.8929,3.7076,3.9732,1.4526,1.2676,3.0252,2.2737,3.7696,4.0243
IST1,53.0762,53.2168,69.4877,86.4626,75.075,60.8599,52.862,83.3177,62.0142,75.169,81.1447
ERCC6L2,0,0,0,0,0,0,0,0,0,0,0
MRPL41,98.8994,79.4616,90.0049,64.4544,94.0171,62.1965,67.9167,124.0168,64.2649,59.3928,89.3128
ENPP7,0.0232,0.0193,0.0249,0,0.0304,0.0208,0,0.0226,0,0.0948,0
CREB3L2,13.0865,19.8548,14.3951,15.5939,14.2059,14.4234,12.1201,14.4637,10.821,11.2119,17.8002
P2RY8,0.0605,0.0628,0.5807,0.4179,0.3108,0.0542,0.0464,0.172,0.079,0.132,0.3692
UNC5C,3.9653,3.8892,1.8608,1.3002,0.9865,2.7109,1.5229,1.7062,1.3776,2.1712,1.4645
MRGPRG,0,0,0.0528,0,0.1287,0,0,0,0,0,0
TSEN54,12.0024,11.2029,13.0687,29.5854,20.11,10.367,11.9663,23.112,12.7573,21.5592,27.7923
RGMA,7.2796,10.2222,6.707,1.763,1.7296,8.2323,5.251,6.592,11.9902,2.8797,2.0853
ASB18,0.0305,0.0253,0.0656,0,0,0,0.0255,0,0,0,0.0378
UBA7,19.37,26.5966,29.1145,41.4208,53.5343,17.563,19.1447,51.7764,13.4535,28.3511,67.6744
MRPS16,17.2519,16.888,18.5977,20.3279,20.0919,14.7851,20.2135,19.0852,19.4624,20.0378,20.5205
SHISAL2A,0,0,0,0,0,0,0,0,0,0,0
RAD51B,1.0407,1.0033,1.3116,1.7033,2.1506,0.8934,0.3894,2.8614,0.9493,1.5226,2.3237
CRYGB,0,0,0.0734,0,0,0,0,0,0.0713,0.0558,0
LDOC1,38.5249,28.0441,30.4691,23.2468,43.4626,34.0139,29.0785,43.6048,26.3817,25.5648,31.6411
ARL6IP4,112.3552,109.2204,97.9352,90.2112,89.3498,110.1678,143.5218,95.4048,96.1268,90.2522,106.7465
EXT1,10.5814,11.9403,9.2645,12.6964,18.7174,12.8314,10.721,13.5622,9.0081,13.2118,14.4335
SHMT2,10.428,14.3332,14.465,23.8245,21.9421,14.9887,13.0997,16.436,17.7152,16.4622,20.5953
MOB2,69.4469,58.0241,30.5201,24.5019,22.8687,50.1046,61.2273,29.7385,36.6711,29.7838,24.9587
HHIPL1,1.1801,2.489,1.3415,0.5847,1.2333,1.3127,1.4458,1.087,2.6964,0.6619,1.0178
ATP6AP2,39.9855,51.2754,48.5265,55.5688,57.9002,33.4076,31.9598,52.5496,45.0543,47.1283,47.8117
ZAR1,0,0,0.16,0,0.117,0.0266,0.0498,0.3478,0,0.1216,0.0738
CYB5D1,7.6201,9.9525,7.2868,7.4515,7.7141,5.0857,6.1718,9.065,8.4563,7.1147,8.134
FAM153B,0.1018,0.0339,0.1755,0.5177,0.6148,0.0913,0,0.5562,0.1278,0.2501,0.1771
BACE2,11.3905,14.092,13.6955,24.1262,20.3202,9.5478,11.8912,18.3949,19.3192,13.0828,13.2788
UBE2E2,24.2674,18.9054,17.3631,5.8056,8.4003,17.1931,22.1302,8.3702,18.5309,9.5264,7.5874
SYNM,647.9863,384.3504,224.1996,18.3187,21.9775,493.6251,937.1727,41.8409,188.1834,172.8506,44.7405
KCNA4,0.0102,0,0.022,0.0273,0,0.0092,0.0086,0.01,0.0107,0,0
GABRG3,0.0213,0,0.0229,0.0285,0.0279,0,0,0.0623,0.0445,0.0349,0.1058
NLRP10,0,0,0.0682,0,0,0,0,0.103,0.0221,0,0.0525
FIGN,1.4019,2.3701,1.4389,1.5608,1.556,2.3788,1.8201,1.9362,1.0625,1.1554,0.9932
IZUMO1,0.0263,0.1751,0.3118,0.7043,0.1727,0.0944,0.2425,0.5134,0.3578,0.3663,0.1961
TMIGD1,0.0355,0.0295,0.0383,0,0,0.0319,0,0.0346,0,0.0291,0.0441
B4GALNT4,1.1488,0.9243,4.2441,1.7849,2.7077,0.7642,3.4761,0.6867,4.2239,0.6472,0.8285
AP1S2,11.9986,19.4689,10.809,7.351,8.5365,7.9594,9.845,6.1611,8.6574,5.0643,4.8511
C8orf33,20.0215,17.5941,19.1224,20.1328,15.0866,16.7084,19.8533,17.8575,25.3682,17.9656,18.8516
DCAF4L1,0.1967,0.2007,0.1444,0.0957,0.176,0.1764,0.1348,0.1919,0.187,0.3074,0.111
MBD3L3,0,0.0459,0,0,0,0,0,0,0,0,0
ZSCAN22,1.2314,1.6197,1.2867,2.0532,1.375,1.4172,1.7778,1.3803,2.3831,1.3015,1.3924
KCNJ14,0.5041,0.2862,0.5827,0.839,0.468,0.3418,0.4222,0.5037,1.0543,0.614,0.4123
FBXL6,13.0684,15.8534,11.929,13.6758,16.9657,9.6755,11.3814,14.9896,14.8059,14.3099,15.5527
C1S,278.6327,500.6723,454.5304,249.2547,237.4816,460.8602,266.6001,395.4566,535.5991,274.9165,270.1415
GLTPD2,1.9902,2.061,2.2939,2.2889,2.1998,2.0975,1.5498,1.907,1.9351,1.4292,2.5151
PRAMEF8,0,0.0064,0,0,0,0,0,0,0,0,0
LIPF,5.8717,4.9281,2.8307,6.1721,5.7617,4.3369,4.7067,3.1361,2.0174,3.1588,21.1478
OR5P3,0.0456,0,0.0491,0.061,0.2992,0,0,0.4446,0,0.1866,0.5661
DAOA,0,0,0,0.0448,0,0,0,0.0327,0,0,0
ZNF804B,0,0,0.03,0,0,0,0.0234,0.0454,0.0097,0,0.0231
KBTBD3,1.3816,1.5259,1.6618,1.9293,1.8266,0.7866,0.9712,1.8098,1.2021,1.3374,1.791
YBEY,3.8963,2.9014,3.527,6.3639,3.859,3.922,3.4832,7.1106,4.3241,4.7552,5.2843
CLN8,1.6665,1.6725,3.2499,6.2107,4.9214,2.0224,1.5601,4.3768,1.7675,4.5021,4.5681
PLCXD1,0.5279,0.5049,0.7994,1.3328,1.4587,0.3879,0.6881,0.9523,0.3777,0.9131,1.114
NXPH4,0.0237,0.0983,0.1274,1.1391,0.1863,0.0424,0,0.0923,0.1731,0.0581,0.0881
CACNB4,3.4341,1.3575,3.2369,0.7714,0.4353,4.7625,0.6068,0.428,4.9834,0.5472,0.7161
IFNL1,0,0,0,0,0,0,0,0,0,0,0
TRAPPC6B,11.4214,12.5018,12.7123,14.7008,14.9072,12.4435,9.4905,13.263,11.1973,12.1125,12.8722
PGBD4,0.6258,0.8264,1.0705,1.0589,0.8939,0.3631,0.8633,0.9695,0.5774,1.0548,1.2573
NPLOC4,30.8737,28.9386,31.0797,23.2709,22.089,34.6227,34.1019,25.2195,33.5359,29.1656,24.2881
OTOL1,0,0,0.032,0,0.0391,0.0534,0.0249,0.029,0,0,0
KCNK4,0.0707,0.0588,0.1777,0,0.0619,0.2325,0.1185,0.069,0.0739,0.0579,0.1171
TEX19,0,0.0366,0,0,0,0.0593,0.0369,0.043,0.0461,0,0.0274
TSHZ2,0.936,1.3788,2.1368,2.8131,2.4972,1.2406,0.4033,2.9604,1.7483,2.6487,3.517
CAPN12,0.9818,0.6122,1.9533,3.9588,6.1211,1.2348,0.7766,4.6549,0.9411,4.443,5.8258
EXOC7,27.73,29.5607,30.0086,41.5046,47.7821,32.6176,30.5021,38.3048,27.9003,37.9397,43.7357
KPNA2,5.215,7.4529,6.0807,8.9372,11.4833,7.6897,8.067,5.3805,10.8385,7.3389,4.8977
XKRX,0.0599,0.0622,0.1934,1.0011,0.7857,0.1879,0.0627,0.4525,0.1408,0.3921,0.5018
BGN,49.3371,31.4524,39.2597,53.9297,205.7694,67.1815,25.1331,82.7353,65.5367,62.1711,55.2027
CEP97,1.451,1.6486,1.8231,1.9929,2.1837,1.4397,1.2313,1.6038,2.0229,1.8372,1.8741
LHFPL1,0.0483,0.0603,0.0521,0.5821,0.1586,0,0.0202,0.9903,0.0253,0.1583,0.3603
FES,9.5494,12.0603,18.0145,17.0475,16.8646,10.6204,8.2393,19.4874,15.5345,12.0874,22.9452
GLRX5,34.3603,37.3207,27.2738,26.0797,34.3857,26.9845,43.3925,24.521,37.7198,25.2953,22.9885
FAM104B,7.383,6.7923,4.8234,4.7882,5.4108,5.1746,6.1831,4.8614,6.7404,6.3509,5.7017
TBPL2,0,0,0.1774,0,0.0432,0,0.0276,0.0321,0.0345,0.0539,0.0409
CAV3,0.0895,0,0.0321,0,0.1565,0.0802,0,0.0291,0.0312,0.0488,0.0741
MXRA7,110.1746,91.8234,56.6162,24.7173,20.6559,100.9208,218.7649,51.9007,58.2551,49.4635,28.9982
LIMK2,6.8059,7.1246,10.4806,28.1788,20.5534,5.6314,3.7614,14.6268,11.0483,14.2566,18.7002
MFSD5,6.2385,10.597,13.1266,18.2892,26.4596,7.9756,10.7071,18.4411,9.2816,20.4758,19.9912
RNASE10,0,0,0,0,0,0,0,0.0639,0,0,0.0814
ADI1,103.6405,57.6116,57.058,75.4406,74.3133,81.6462,106.6026,66.8663,37.4019,64.4624,58.3977
RWDD4,2.7645,3.037,2.5343,2.5536,2.0518,2.4933,3.142,2.1024,2.3917,2.7346,2.4319
SPNS3,0.0676,0.1687,0.5098,0.6634,0.4438,0.101,0.0755,0.5276,0.2357,0.3321,1.1197
CLEC4G,1.6942,1.3824,3.3114,1.4271,0.1235,0.9845,1.2874,1.1934,1.2138,1.0787,2.6106
SATB1,22.648,22.7569,20.9656,26.9587,22.2251,25.7363,22.9056,20.115,13.5881,30.6391,21.4641
NXPH3,5.2259,14.0754,7.5817,2.1077,2.1485,12.5267,17.3453,4.4673,4.6207,5.4924,4.1423
CSF1R,4.6529,8.0834,21.4158,19.8194,12.6914,3.8648,4.3177,17.5263,6.8115,9.7111,26.7812
EPHB3,2.6187,4.1693,2.4501,9.604,4.4457,2.8102,4.1661,4.3883,2.4634,2.715,4.8471
VCX,0.0882,0,0.095,0.3542,0.1158,0,0,0.1291,0,0.2167,0.1096
ACTL10,0.7995,1.2069,1.133,1.2948,1.9606,0.5659,0.9339,1.6416,0.924,1.1368,1.7246
EPGN,0.0504,0,0.0543,0.1348,0.1322,0.0452,0,0.1965,0.0527,0.165,0.0626
KRTAP11-1,0,0.0389,0,0,0,0,0,0.0457,0,0,0
SNORC,0,0,0,0,0,0,0,0,0,0,0
HS3ST4,0.0932,0.0111,0.0861,3.2792,0.9267,0.0239,0.0558,0.5717,0.0139,0.2508,0.7279
TRAK1,8.3863,10.9713,19.8843,26.5923,36.7902,11.4614,10.6037,32.7377,6.509,32.7964,33.529
TSPAN10,0.3703,0.3959,0.3704,0.3185,2.2568,0.0474,0.1108,0.6192,0.4702,0.3032,1.0841
OR2V2,0.045,0,0,0.0602,0,0.0404,0,0.0439,0,0,0
PLCB1,7.4793,6.9511,6.2636,7.2201,5.8194,4.4462,4.9439,5.8857,7.6638,5.2833,6.1511
SKA2,8.1892,5.6473,5.6365,7.1285,9.307,6.6251,4.8485,5.4217,4.9621,4.9282,6.3482
RXFP3,0,0.014,0.0181,0,0,0,0.0141,0,0.0176,0,0
OR10G7,0,0,0.0491,0,0,0,0,0.0889,0.143,0.0373,0
NDN,27.8231,34.9119,21.5596,21.2142,37.758,27.9302,23.3575,25.2934,20.5558,21.8014,30.7276
CCDC172,0,0,0,0,0,0,0,0,0,0,0
OR4Q3,0,0,0,0,0,0,0,0.0884,0.0474,0,0
NTM,0.3568,0.6018,0.7906,0.6138,0.7092,0.5759,0.222,1.3623,0.5864,0.5342,1.3422
TTC3,15.2744,18.0619,15.2438,18.3648,17.0388,17.1079,18.7088,15.5054,10.5057,18.3306,19.7443
KCNB2,0.1549,0.0198,0.1283,0.0159,0,0.0107,0.0299,0.0465,0.0374,0.0878,0.0444
PPP1R27,0.0534,0.1332,0.115,0.2143,0.8411,0.2873,0.0894,0.3125,0.0558,0.0437,0.4643
BRICD5,0,0,0,0,0,0,0,0,0,0,0
GALR2,0.0329,0.0273,0.1416,0.044,0.2589,0.0589,0.0275,0.0641,0.0687,0.0538,0.2041
RESP18,0,0,0,0,0,0,0,0,0,0,0.0667
IGIP,11.1166,11.5278,7.939,9.4243,7.6074,14.0443,12.6827,8.9288,9.7748,7.0809,11.0929
TSKU,27.5059,14.5818,80.444,58.8521,41.7227,19.9181,23.8925,73.9234,26.4898,68.739,48.2591
CMC4,0,0,0,0,0,0,0,0,0,0,0
ANXA2,36.8282,43.3622,47.5765,88.3964,98.7767,38.8042,36.522,83.6195,46.0688,63.9615,55.3014
RGS6,0.3054,0.2484,0.5005,0.5063,0.2353,0.3333,0.0612,0.2978,0.8122,0.1794,0.1072
HOXB4,1.1123,1.2912,2.6672,5.9245,4.2146,1.5806,0.9667,4.9741,3.2041,2.9552,5.7605
SLC35D3,0,0.015,0.039,0.0968,0.0237,0,0.0152,0.0176,0,0.0148,0
PAQR7,6.168,10.9129,16.8886,22.0363,44.7018,6.6184,5.9339,30.7807,5.6379,23.4447,35.4443
PAPPA,0.245,0.3557,2.2034,2.8359,2.8537,0.2267,0.0847,4.6925,0.5897,7.0211,3.6036
MAFA,0.018,0.0448,0.0581,0,0.0944,0.0322,0.0602,0,0.0752,0.0589,0
NGRN,99.2759,118.7132,110.3666,73.9482,67.6482,109.5274,177.1229,75.6628,101.4001,82.5225,79.6372
GRID1,0.2991,0.3275,0.3614,0.2928,0.2489,0.1439,0.1039,0.5052,0.5187,0.221,0.607
RPS17,0,0,0,0,0,0,0,0,0,0,0
HCAR2,0.1033,0.2405,4.5397,10.8361,7.241,0.1482,0.3461,6.4689,1.2315,5.9204,11.3424
OR2T29,0,0,0,0,0,0.0404,0,0,0,0,0
CCDC87,0.161,0.3529,0.3626,0.2546,0.1921,0.0394,0.2942,0.1713,0.2755,0.1678,0.309
GSTA5,0,0,0.0544,0,0,0,0,0.1479,0,0.0414,0
SARG,0,0,0,0,0,0,0,0,0,0,0
MAGEB17,0,0,0,0,0,0,0,0,0,0,0
CRIP2,134.8677,95.6826,80.2852,103.7051,160.3913,69.6271,99.7922,137.8525,83.2019,113.2479,108.311
DDX28,3.5858,4.2666,6.1118,6.4697,5.4405,3.1265,4.3392,6.786,4.6439,8.8605,6.0264
KRTAP13-2,0,0,0,0.1345,0,0,0,0,0.0526,0.0823,0.0624
ACBD3,10.7837,10.9951,14.1921,19.3265,16.0388,9.926,8.6301,16.1906,13.5287,13.9623,16.9007
C16orf72,14.648,14.683,14.8636,17.9325,12.667,16.4885,11.3872,12.6339,15.2271,12.571,14.7161
PLCXD3,1.6209,2.0581,1.4845,0.6343,1.071,1.4928,0.7064,1.0217,1.8391,1.1103,0.5067
VMO1,0.8491,1.0589,1.2003,0.71,0.9055,0.5234,0.9778,0.7246,0.9989,0.782,1.3841
OR4F15,0,0,0,0,0,0,0,0.0443,0,0.0372,0
ALG12,11.2379,14.6645,11.2705,14.8901,14.4903,11.4459,12.8748,13.854,15.06,15.9857,16.9714
LCK,0.1338,0.1112,2.4901,5.6239,2.4076,0.2227,0.192,3.8204,0.8392,4.1453,8.9228
GALNT9,0.3653,0.1093,0.2518,0.606,0.537,0.2751,0.1224,0.8123,0.1222,0.4426,1.3974
COL18A1,60.6903,149.0986,50.39,37.143,55.1042,141.7007,161.1213,45.8317,59.4045,64.1551,45.8953
RBM10,28.7105,23.1457,22.6755,25.6399,25.7255,24.0029,22.5349,28.2198,30.7621,22.8018,30.9333
ADGRG3,0,0,0,0,0,0,0,0,0,0,0
GLUD2,28.1225,34.926,36.625,33.9563,29.0924,30.7025,33.4377,27.1787,26.5977,29.2007,28.4586
TMEM95,0,0.091,0.1179,0,0.0958,0,0,0.0712,0.1527,0.1494,0.0453
TCHHL1,0,0,0.0638,0,0,0,0,0.0693,0.0867,0.0097,0
RPL35A,487.2811,376.8349,490.6459,630.8652,498.9189,388.7305,472.8915,658.6815,461.3097,598.3689,524.7546
RGS7,0,0.0291,0.0188,0.0936,0.0459,0.0314,0,0.1023,0.1097,0.0143,0.0217
SLC25A18,1.0222,1.5297,0.9468,0.5197,0.1073,2.2363,0.8218,0.678,2.2875,1.2385,0.0762
ZNF721,6.7701,4.0223,5.2285,6.2848,5.2448,4.2711,2.828,6.5385,3.9799,5.7992,6.9007
TCEAL7,6.5588,7.0706,5.1232,3.9052,9.0815,5.622,6.036,4.9558,4.2958,5.7824,3.849
C11orf54,7.6945,9.8255,12.3632,15.6918,15.5119,12.0048,5.5768,13.0415,11.4807,9.7629,12.1503
CEP63,5.3849,6.1813,5.3634,5.401,4.1194,5.6506,6.5923,4.6533,5.3396,4.8798,5.336
WFDC10B,5.266,15.2668,5.526,0.6322,0.4431,6.5978,8.8202,0.856,16.5898,1.0501,0.5031
SRPRA,0,0,0,0,0,0,0,0,0,0,0
OTOP3,0,0.0396,0.0257,0,0,0,0,0.0232,0.0249,0.0195,0.0296
EWSR1,50.0395,49.1116,54.3907,71.2568,76.0356,48.169,38.1784,65.4104,55.5434,63.2813,69.2905
ODF3L1,0.3219,0.4163,0.3082,0,0.3755,0.1924,0.0899,0.1046,0.1496,0.1757,0.0444
HMGN4,41.6273,42.4304,45.5565,43.7693,42.5139,39.0911,45.5017,42.3335,40.5353,39.2964,41.0089
SPATA13,3.0272,3.9974,6.2543,7.3775,4.3771,2.2527,2.5309,5.3537,3.0546,4.4525,4.1857
GJC1,12.2852,16.3843,6.4539,2.2415,2.8295,11.1566,10.613,2.6615,3.7893,4.602,1.5929
SOX1,0,0,0.0112,0,0.0136,0.0186,0.0087,0.0101,0.0109,0.0085,0.0516
CNOT10,6.922,8.1599,7.5119,10.4269,9.3453,5.6376,6.4054,9.0831,8.6746,8.7271,10.9427
MTA1,51.5472,43.2669,40.2255,47.3948,42.751,42.1886,45.4466,46.0691,37.4366,46.3071,42.5981
ZNF662,4.5387,3.9783,5.263,8.1575,9.9253,3.7833,3.4792,7.934,4.2228,7.9594,8.8153
CADM1,7.9055,6.5889,5.228,4.4664,3.1596,4.9651,3.9906,3.7102,2.5483,6.3664,5.9303
ZNF320,3.8606,5.611,9.4749,13.4416,16.0397,3.5049,3.4425,15.3998,5.4164,11.5903,19.4459
C12orf60,0.341,0.252,0.2041,0.4563,0.945,0.2718,0.2539,0.6283,0.6736,0.3723,0.6589
PYCR1,1.4906,0.8089,1.8729,3.4067,2.7988,0.9652,4.4905,2.0595,4.6326,0.9999,3.7796
NAA38,2.9479,3.2271,3.3511,3.57,2.8448,2.6125,2.5487,3.5665,2.7618,3.4344,3.3691
SPNS2,6.7107,3.2708,7.5233,7.1928,10.366,4.3278,2.5307,8.832,10.0537,4.4255,6.4091
MCEMP1,0,0,0,0,0,0,0,0,0,0,0
AP2A2,25.4762,25.9266,30.5073,27.9406,26.3894,27.1714,26.7769,32.5784,28.5175,25.1023,29.1246
SLC8A1,19.8716,15.8219,9.516,1.7827,2.2064,15.9846,13.3799,3.8722,8.3816,5.9858,4.3452
OR1G1,0.0453,0,0.1463,0.1212,0.0595,0.0406,0,0.2209,0.0947,0.1483,0.1688
SLC25A21,0.7027,0.5033,0.3493,0.7954,0.1703,0.4652,0.1901,0.5166,0.2826,0.292,0.188
OTOP2,0.0397,0.0165,0.0214,0,0.1043,0.0356,0,0.0388,0.1039,0.0163,0
CYLC1,0.0424,0,0.0229,0.0284,0.0557,0,0.0178,0,0,0.0174,0
PCP4,459.2951,703.7152,235.5528,2.3613,22.6628,340.0315,653.9303,30.8367,333.818,104.7905,58.1377
ABAT,6.5189,4.0558,6.8969,11.3395,21.4376,3.1933,2.796,13.4598,4.8303,9.7899,12.6982
SLC25A10,4.6856,6.4924,14.7734,25.8917,25.0748,3.4704,4.8339,21.8338,3.219,25.3128,26.4815
CAMK1D,2.1588,5.3051,4.7697,6.6682,3.2918,1.4232,2.2865,3.8859,1.4772,5.7177,4.5934
LYSMD4,4.7212,4.5894,5.276,3.1878,2.9526,4.1135,4.809,3.753,5.2307,3.6348,3.621
WBP2NL,0.2948,0.2757,0.0992,0.4683,0.1693,0.1487,0.1389,0.4492,0.2697,0.2564,0.4118
IGSF5,0.062,0.1202,0.1779,0.9118,1.1656,0.1296,0.0346,0.2417,0.0216,0.1691,0.2052
NKX2-5,0.0435,0.0362,0.0703,0,0.0286,0.0195,0.0182,0.191,0.1365,0.0712,0
AFMID,2.2124,3.8429,9.5736,20.2961,16.334,3.064,3.077,17.0889,4.9573,11.32,14.0083
GAS6,138.4333,143.4729,91.6597,38.3331,38.9562,91.9381,159.513,96.4715,88.6491,77.4764,66.0386
FREM3,0.2899,0.0482,0.0069,0.0172,0.0507,0.0058,0.054,0.0251,0.0202,0.0211,0.016
NEB,0.1184,0.1173,0.1694,0.204,0.1341,0.1571,0.1236,0.1962,0.1255,0.1739,0.2417
BEGAIN,0.7144,0.556,2.3083,2.2776,2.1148,1.2129,0.7511,3.4988,1.5577,2.6754,2.7373
