name,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12
YOR042W,2.982655247,4.385784626,4.014620861,3.671476444,3.572057009,3.156458855,3.700414817,2.130099734,2.328151305,2.555746078,2.550659338,2.030838013
YOR043W,2.049695611,2.508755525,3.341162443,3.299791018,3.254448334,2.913740317,3.611254851,4.339780013,3.561662277,2.917841435,2.983360529,2.571158091
YOR045W,28.45299975,23.44538371,14.45077355,11.39053631,10.99481455,8.143642743,8.475866159,9.540310859,14.546875,20.54622014,26.49951235,22.2737999
YOR046C,4.732101281,4.018425703,5.540384134,4.790818056,5.809236209,4.560784022,5.736419519,8.971614679,9.602734884,5.786248843,5.652439912,4.79458046
YOR047C,0.340250154,0.779525678,0.825061162,0.650704145,0.69669048,0.600594679,0.765378197,1.756927411,1.171781242,0.462682198,0.541388412,0.434928854
YOR048C,1.226862291,0.857551674,1.408466538,1.33382384,1.361135403,1.427729686,1.550467372,2.438329935,2.422654708,1.268501163,1.339451591,1.418059866
YOR049C,0,0,0,0,0,0,0,0,0,0,0,0
YOR050C,0,0,0,0,0,0,0,0,0,0,0,0
YOR051C,0.628730555,0.632536113,0.951214294,0.946841419,0.952270369,0.94492501,1.183833599,5.571059625,3.650631229,0.987345835,1.015322387,1.00216343
YOR053W,0.678225597,0.836030881,0.916744033,1.100974361,1.096949716,0.894783099,0.770384232,0.489749888,0.507264157,0.503990879,0.398475419,0.392250319
YOR054C,1.732579827,3.669409673,2.9967858,3.674594641,2.923652092,2.870967945,1.964255214,1.212456505,1.134410639,1.27978754,0.83613201,1.029503763
YOR056C,1.015978813,1.149816672,0.918331405,1.483059327,1.242283463,1.647025069,1.531640609,5.598246574,4.897694469,2.007126729,2.16660583,2.275355419
YOR057W,1.182467023,1.152017911,1.297278206,1.472736637,1.553452253,1.668569247,1.334048033,1.224373182,1.340712209,1.519834399,1.3363024,1.307667732
YOR058C,1.028753956,1.41465958,1.499256253,1.269948284,0.700582385,0.536725064,0.374559383,0.395225127,0.573496759,0.513327807,0.5870155,0.914471626
YOR059C,3.777715683,4.167017698,5.327865442,4.995270729,4.264606794,5.002009392,4.191718181,2.362662832,3.831177155,4.933139006,4.948943059,4.145057519
YOR060C,0,0,0,0,0,0,0,0,0,0,0,0
YOR061W,3.873521725,4.368744294,5.251941363,5.293605645,4.068690221,4.729343573,4.533590158,6.055603822,7.310565472,5.197572072,5.46614631,5.018169403
YOR062C,1.277392208,2.612150192,2.785944224,2.784633478,2.581476291,2.626528342,3.076930046,2.173645735,0.969669342,1.001546283,1.246386389,1.060272435
YOR063W,13.27575048,9.561384836,12.73669561,12.94297536,12.35825761,13.6764857,14.70653311,21.35045592,30.5894057,21.11781247,21.14160029,17.53888067
YOR064C,1.893580397,2.176578521,2.04139026,2.130490064,2.057200432,2.099534273,1.873087048,1.916323503,2.606343031,1.739892125,2.753219525,3.074513594
YOR065W,19.38494682,25.14914958,22.1764946,16.01141866,12.91881148,11.36537902,11.57499822,7.566783587,16.47498703,15.28336588,19.06981023,17.42968686
YOR066W,0.386567096,1.063378116,1.195647558,1.235077461,1.156120916,1.139304638,1.234083692,1.258733908,1.73780489,1.08161209,0.701114933,0.457899044
YOR067C,1.640273571,2.294032733,2.696548859,2.670096398,2.47548159,2.587161461,2.415047566,2.993958632,3.533872525,3.413817882,3.2360545,2.876633485
YOR068C,0,0,0,0,0,0,0,0,0,0,0,0
YOR069W,0.391501983,0.483422339,0.489573717,0.513772607,0.484291246,0.484207402,0.443439076,0.480011086,0.510447393,0.558035195,0.537715842,0.448969354
YOR070C,0.834651411,1.130691608,1.109048804,1.008811255,0.86927251,0.981540044,0.922171692,0.674577534,0.801685254,0.715286116,0.863506774,0.715861857
YOR071C,0.460888495,0.664868832,0.743724962,0.603625516,0.525437186,0.582554877,0.539651324,0.581321051,0.766290168,0.450087021,0.446278572,0.465107689
YOR072W,0,0,0,0,0,0,0,0,0,0,0,0
YOR073W,0.278675993,0.561708619,0.588073234,0.500648966,0.417525073,0.437640627,0.332336878,0.45419984,0.238124301,0.527750602,0.778335254,0.628503054
YOR074C,1.285821557,0.73954618,0.559107989,0.39669929,0.417314788,0.413719565,0.538773437,0.438003381,1.506018976,3.086989959,2.022579273,1.508047779
YOR075W,1.9900136,2.479502122,2.355980317,2.433185498,2.515419602,2.285678387,2.254233996,1.919412374,2.365183671,2.28174448,2.335919221,2.170924783
YOR076C,1.582535287,2.395455122,1.756437381,1.800892114,1.783829252,1.742179831,1.851625602,1.523208936,1.533288121,1.129083753,1.250293175,1.262647887
YOR078W,0.62673978,0.969760279,1.266929746,1.242732644,1.293538252,1.358115872,1.799245198,4.223600864,2.391812265,0.960006535,1.315272331,1.1655732
YOR079C,1.573271672,1.446134329,1.476453066,1.383489212,1.430532058,1.224277536,1.633280873,2.699292978,2.49163119,2.430042823,2.426312049,2.016105533
YOR080W,1.117502948,0.886994104,0.785144786,0.789776484,0.963284016,0.644681196,0.730072061,0.717497865,1.165240924,1.118106306,1.236905098,1.076937437
YOR081C,2.265132586,2.686823686,2.685596546,2.82627364,3.366051435,3.055288076,3.329341252,3.461060127,3.345227162,3.23929882,3.422258059,2.983613809
YOR082C,0,0,0,0,0,0,0,0,0,0,0,0
YOR083W,0.738267143,1.048730353,1.108664671,1.035392245,0.888017118,0.862645825,1.109923084,0.735143165,0.760053138,0.744121671,0.843886117,0.641754409
YOR084W,20.14036719,38.45918274,27.68880717,16.86775144,14.89252535,12.02917353,13.9954799,7.360441207,4.813683351,5.63411506,5.990657965,5.257050673
YOR085W,6.122380733,5.259263992,5.881627401,5.06159083,4.531323115,4.406094233,4.730361303,4.65895764,5.446047942,5.179627419,5.677932422,4.982076486
YOR086C,3.372374058,4.165934086,5.499612013,5.119373958,4.320685704,3.812029282,4.337023815,2.981297652,1.883971155,2.58469367,2.141223828,2.213062326
YOR087W,1.377409697,1.820201278,1.358695686,1.348020593,1.242171009,1.193871975,1.093339046,0.744930446,0.467673943,1.177715897,1.109996537,1.276529273
YOR089C,4.723352432,5.505223751,4.877941927,5.517382463,5.181555907,4.89380614,4.747231325,6.440087636,5.885167996,4.608517965,3.87335825,4.121277809
YOR090C,2.051092903,2.734803438,2.205669562,2.915700197,2.19467775,2.527175665,2.441343546,1.507606149,1.806350847,1.750884612,1.612284621,1.632996877
YOR092W,1.350180904,0.781927447,0.855584601,0.903685451,0.738436163,0.959457477,0.633731604,0.756172538,1.544955174,1.379910509,1.188765109,1.32059741
YOR093C,1.020112892,0.825995306,1.046108127,1.170153817,0.955742399,1.192286213,0.697212378,0.310671076,0.767909606,1.320373893,1.261363188,1.293141087
YOR095C,0.782304923,0.365483945,1.032407065,0.927930832,0.71922342,1.029869696,1.275999586,3.472216527,3.123001099,1.310721437,1.484427651,1.512806495
YOR096W,15.6346372,8.166620096,17.21763261,16.54135895,15.79988639,18.43375079,18.20537822,25.52198092,34.52937444,27.76309522,24.43233999,20.47124799
YOR097C,1.155024747,2.025204738,1.837822795,1.561045528,1.487695257,1.457341433,1.190260132,1.061671754,1.197632611,1.272344788,1.391426841,1.384053151
YOR098C,1.587162812,1.787827055,2.278768142,2.153427362,1.943965872,2.035922925,2.127699137,3.070495208,3.106483539,1.554827372,1.816475352,1.659394463
YOR099W,5.587921937,9.411941211,7.753739834,6.832926273,5.700915178,5.390160243,5.264525095,4.504206419,5.717746735,6.876870473,6.280898253,5.512972196
YOR100C,24.06596375,19.10762151,12.10823663,8.87403059,7.519260724,6.415369829,6.814987977,3.9693199,2.411066055,4.786233505,7.30586195,6.686752955
YOR101W,1.302763085,0.656166176,0.65044266,0.968882183,1.286984523,1.494152864,2.062682032,8.168450516,3.369632363,1.452369173,1.995283603,2.103250027
YOR102W,0,0,0,0,0,0,0,0,0,0,0,0
YOR103C,1.332455436,2.212821086,1.882148504,1.896655123,1.524069866,1.73006173,1.346656203,1.626561761,1.551438729,2.297136625,2.125769973,1.889424602
YOR104W,0.918073376,0.836852034,0.945305507,0.947010517,0.624307781,0.825207512,0.878001094,0.975242297,0.998615026,0.870497763,0.87319388,0.922770599
YOR106W,0.780082186,1.030679762,1.003881673,0.846507013,0.75412491,0.709498604,0.806427479,1.134244879,1.262766759,1.056646387,0.938854635,0.856164118
YOR107W,0.679917514,1.409734646,1.442235668,1.420301397,1.196198046,1.105050524,1.306181232,2.389438351,1.108224491,0.484974871,0.574922144,0.583713293
YOR108W,0.688155671,0.428178698,0.534965336,0.622650504,0.662015657,0.779118717,1.187100351,2.833895644,3.339600881,1.004015784,1.470100244,1.508941889
YOR109W,2.640235822,2.356587172,2.873424848,2.485239824,2.422123273,2.077708443,2.64121453,2.304427703,3.267847617,2.456095298,2.350922823,2.124562144
YOR110W,0.789425969,0.926184933,0.922368884,0.967076262,0.865299543,0.752463579,0.93673261,0.899864833,1.16741693,0.947336892,0.992344479,0.816399952
YOR111W,0.352463598,0.616967638,0.553754429,0.510058433,0.537269334,0.38621968,0.466474076,0.37589404,0.474630912,0.809595247,0.677862108,0.439413091
YOR112W,1.584551056,1.53278931,1.559447805,1.28512754,1.362633467,1.198266307,1.341567993,1.436468959,2.124146779,1.917240183,1.841736833,1.679027041
YOR113W,0.492114733,0.828935603,0.90323178,0.789008319,0.908307453,0.684984386,0.778346598,0.376965244,0.371026764,0.402082294,0.35594066,0.315243631
YOR114W,0,0,0,0,0,0,0,0,0,0,0,0
YOR115C,2.161916018,1.864646117,2.071166833,1.941809575,2.101456761,1.984603445,2.003118952,2.874905586,3.173061053,2.952449083,2.458954732,2.695845683
YOR116C,2.120939374,1.397562544,2.138169328,1.667627573,2.143038432,1.992316564,2.397625288,4.412837187,6.040694792,2.483858903,2.418974241,2.707888921
YOR117W,8.729989052,9.846436819,10.61498006,9.785036089,9.528098425,8.693977992,9.179772695,8.641903401,7.722621759,8.094049295,7.734491825,7.928221544
YOR118W,1.182783842,1.285731474,1.432611744,1.687939882,1.824356357,1.676561038,1.504842122,1.120087504,1.02489084,1.131179849,1.06627502,0.96077464
YOR119C,1.051244756,1.155595203,1.195527096,1.432437142,1.605904261,1.556233962,1.619935115,3.84624807,1.965838572,0.950911899,1.068591336,1.132734458
YOR120W,17.03543313,21.92890294,17.1591994,20.22604307,20.08964284,18.68278567,16.36120573,10.899985,4.494440158,11.14763673,8.470780691,7.875382264
YOR121C,0,0,0,0,0,0,0,0,0,0,0,0
YOR122C,20.04998589,30.35443624,23.47337723,29.58005524,24.39621735,24.50762558,20.66301219,19.43931516,16.4490989,19.46590106,18.76630274,18.71696981
YOR123C,3.195438425,3.480241776,2.823014657,3.425686121,3.146145424,3.067089796,3.062387943,4.186243137,4.562494635,4.38066411,3.687119802,3.807396174
YOR124C,2.492951234,3.011261781,3.08644565,3.651868582,3.219399055,3.73080492,2.710244099,1.979819735,1.987224023,3.168351889,2.684614261,2.49402221
YOR125C,1.713307977,1.416285833,1.532673677,1.404613455,1.236362298,1.121600866,0.910063187,0.420009985,0.816741556,1.592211683,1.41191858,1.323407829
YOR127W,1.027228415,0.697754602,0.947932224,0.971380909,0.792315026,0.888698101,0.879985869,1.029030542,1.974035978,1.756812453,1.330290636,1.261454106
YOR128C,6.204819361,4.261811495,6.151883125,6.389527957,5.96790282,6.204701424,7.452732245,11.04696846,23.05860201,10.53023116,8.566841761,8.197211901
YOR129C,1.053890348,1.332160076,1.285479903,1.137872497,0.862467627,0.957956155,0.993191858,0.905809462,1.45629851,1.229162018,1.294407368,1.225105445
YOR130C,1.565609574,1.334538937,1.411422412,1.270401517,1.130573511,1.324598034,1.848156969,1.710067511,1.755499125,1.746647835,1.812723398,1.623488863
YOR131C,2.386931697,1.980289618,1.741250555,1.893972596,1.536672552,1.831127246,1.891430696,1.777035952,2.45855546,3.134896835,2.946662982,2.568905036
YOR132W,4.513353745,5.764188766,5.070994536,4.859456222,4.514620463,4.035375277,4.31116883,2.698981404,4.782598138,4.272189061,3.785820643,3.375192483
YOR133W,14.12177753,12.01778189,9.080185572,11.04547373,12.18982951,14.13324102,15.77773094,21.27350553,27.8666242,21.59015846,19.84778913,18.0351003
YOR134W,0,0,0,0,0,0,0,0,0,0,0,0
YOR136W,32.86489741,12.42426046,8.802234332,8.410590013,8.239464919,8.404061159,8.885822296,6.75990057,28.77914604,30.70106188,31.50692685,27.01626206
YOR138C,3.064987262,3.444418828,3.122916778,2.804651896,2.454541365,2.548653841,2.849529425,2.048376044,2.617198348,2.138640404,2.087818384,1.977795084
YOR140W,0.497496347,0.540198982,0.658951461,0.446210513,0.530823976,0.481615235,0.617236893,0.87159735,0.853488823,0.558553716,0.70019726,0.586168796
YOR141C,2.662201643,3.244592984,3.483468692,3.404009422,3.09130017,3.018488805,3.177041451,2.186130047,1.792216579,1.48280859,1.680099964,1.802289565
YOR142W,24.92446899,39.58218129,31.68472354,26.83230972,23.91246541,19.42348035,19.42232831,14.16526954,15.17454354,15.28630575,18.644303,16.75123183
YOR142W-A,0,0,0,0,0,0,0,0,0,0,0,0
YOR143C,0.40852508,0.462627163,0.516329398,0.438818792,0.460788985,0.413094501,0.479612648,1.313845058,1.221107086,0.846103628,1.047614654,0.797019422
YOR144C,1.617823084,1.151713093,1.038181941,1.245983203,1.593446334,1.351240158,1.564437469,2.103580594,2.721842487,3.463163137,2.976718426,2.584641099
YOR145C,2.903100809,3.276701609,4.781241735,4.765929699,5.929951827,5.237940788,7.561195215,16.5641187,11.32412863,4.408587615,5.617419402,4.929284573
YOR146W,0.228436274,0.160951943,0.426316748,0.310238162,0.573103458,0.416006396,0.489674628,1.546298981,1.318980555,0.34544156,0.348527809,0.375182495
YOR147W,0.778666456,1.135149598,1.037021498,0.943945229,0.830913881,0.708046158,0.758337776,0.615090489,0.794570565,0.818377733,0.968571564,0.833905081
YOR148C,2.9054962,3.225507815,3.643852154,3.625740051,3.888034821,3.888165633,3.985759656,2.95217069,2.632306417,2.324717045,2.126753966,2.197101196
YOR150W,15.34633255,10.69909922,5.278498173,4.530920824,4.185541312,3.483905792,3.914262931,3.11450243,5.243770679,9.884208678,11.47816022,11.56187821
YOR151C,7.056509336,5.803538958,7.92203776,7.745205243,7.20810922,6.751019001,7.225177129,9.589197637,10.46445751,8.249804656,7.640072028,6.918523947
YOR153W,6.278514067,2.411886692,2.539613803,3.544675191,3.845369578,4.118142207,4.608465513,7.432549636,11.73070129,6.48916165,5.668217818,5.54719607
YOR154W,0.678081195,0.729135493,0.63969181,0.920934359,1.059442897,0.94015348,0.859685024,1.76171418,1.147856205,0.699852924,0.716850658,0.830374162
YOR155C,1.751909772,2.910153786,2.189717333,2.613624573,2.54504466,2.276847363,1.904574831,1.366414765,1.400307457,1.753731569,1.184700966,1.388528506
YOR156C,0.446584265,0.465356738,0.534888019,0.637993316,0.660039485,0.649339358,0.514974237,0.575585346,0.578850443,0.754969816,0.551406026,0.503075183
YOR157C,8.400924682,13.40037886,14.96923892,14.91584842,13.58107217,13.33675162,12.51713594,9.957722185,8.004244645,10.26174609,10.20215797,8.565209548
YOR158W,2.829492171,1.854615053,1.400831779,1.156602045,0.833445569,0.953784108,0.727599323,0.439533239,1.59466521,2.471724033,2.390001019,2.255330761
YOR159C,0.741237561,0.562088748,0.793688834,0.871041715,0.709446768,0.761922558,0.64739418,0.935853124,1.248237471,1.030175368,1.015244722,0.937391599
YOR160W,0.879654785,1.025444627,1.506380876,1.437467496,1.042204301,1.245814204,1.228946487,1.607679168,1.499023517,1.045375069,0.941365679,0.97268186
YOR161C,2.204313159,5.089364052,5.562408924,6.946209749,6.484077772,7.183977286,6.027251244,2.834683776,1.407184203,0.780296266,0.400859594,0.42018799
YOR162C,1.835017642,3.641238451,3.288699945,3.130077839,2.747768084,2.969342868,3.020599445,1.95492208,1.654416799,1.628148238,1.47005399,1.449897925
YOR164C,1.490892609,2.729052226,2.769694169,3.289031347,2.251752774,2.790594498,2.383540392,2.219094475,1.524404089,1.743688027,1.968835036,1.833714446
YOR165W,2.856919448,2.669411818,2.198819319,2.394942204,2.19826587,2.209784667,1.98933351,2.305309693,2.79145511,3.22574091,3.631370624,3.383131107
YOR167C,3.747580687,6.449632486,7.948084672,8.261683304,7.447847843,8.155300935,6.749817371,8.453156472,8.552360535,7.32925272,8.771474203,4.419237137
YOR171C,0.846394777,1.083186646,0.906554302,0.800441206,0.770785967,0.825742523,0.719440083,1.036927919,1.079515735,0.929220239,0.77702256,0.936990221
YOR172W,0.814937015,1.001218359,1.016078909,0.847074926,0.777985473,0.816498061,0.868059635,0.75899301,0.953417758,0.868160129,0.792138358,0.813029607
YOR173W,7.813321114,21.03668276,17.99797821,17.52787209,15.67771658,14.43785636,15.20991675,7.630016805,3.68425254,4.164937973,2.756194035,2.693366845
YOR174W,1.571857929,1.383323868,1.168848832,1.141407549,1.116188447,1.103969356,1.177032511,1.177497546,1.876902024,1.613517682,1.48481222,1.442404389
YOR175C,2.099331776,3.746004899,3.221194665,3.175108194,3.328620195,3.14076519,2.570031802,1.726227244,1.898073951,2.491854191,2.793674151,2.244156639
YOR176W,3.898996989,5.689792792,6.080298265,5.381261985,4.502693494,3.538833459,3.948464314,2.792426229,2.628739874,4.453208129,4.143573046,3.22985069
YOR177C,0.725584696,2.007497152,1.660664717,1.20311294,1.022361259,0.703314662,0.55644236,0.324942132,0.253607258,0.25948895,0.245176912,0.231679872
YOR178C,5.468297958,10.46706963,10.10304292,8.246131102,9.02085193,7.271102746,7.167379538,3.455505888,5.329763253,4.150175174,3.068748156,3.172056278
YOR179C,1.494331241,1.178136945,1.555845698,1.317765117,1.580157518,1.439772566,1.616223892,2.300941109,1.460627874,1.518797596,1.509746512,1.450767199
YOR180C,0.512060473,2.093539397,1.507633487,0.934685707,0.79423054,0.559468627,0.527656287,0.303739399,0.094952007,0.068242107,0.096114905,0.068768354
YOR181W,2.252064983,2.783596277,2.645406643,2.328482826,2.014086207,2.094127218,2.255961537,1.434004903,2.218139549,1.838561058,1.785591205,1.730889082
YOR184W,6.549584548,3.978433847,4.477068265,5.624830087,5.346863429,5.604750315,4.756788333,8.028473376,14.6806984,8.469331742,8.621608893,7.262864749
YOR185C,7.044492085,13.84991709,13.06554381,12.96550242,13.77633254,12.21437836,12.64957174,8.74240891,2.970447222,4.246630271,3.596093337,3.009207328
YOR187W,14.99391874,10.76258723,5.389185032,6.146241983,4.188024759,4.067833344,3.066860278,3.129082918,8.341755231,14.10428142,11.97563998,13.65920385
YOR188W,1.28931133,0.951222698,0.865458468,1.039747516,1.042618771,0.983664175,1.087936004,1.791526278,1.680021346,1.679553588,1.854299982,1.690722505
YOR189W,1.215962112,0.844885965,0.917165558,1.081773082,1.01241074,1.083465219,0.853063643,1.210126519,1.347842028,1.715200186,1.433073123,1.274466912
YOR190W,0,0,0,0,0,0,0,0,0,0,0,0
YOR191W,0.789797723,0.52847149,0.881238778,1.047514975,0.749086201,0.975238621,0.758634468,0.423410168,0.775877317,0.868619959,0.819780469,0.898854733
YOR192C,0.602800379,0.507762621,0.791575591,0.842528542,0.686120212,0.843497435,0.70160985,0.390728002,0.669709325,0.524550428,0.566119879,0.482300947
YOR194C,1.430351734,1.4581182,1.81604286,1.613254905,1.394587278,1.556891997,1.537415743,1.477640788,2.181222121,1.876322905,1.781447927,1.663910508
YOR195W,0,0,0,0,0,0,0,0,0,0,0,0
YOR196C,3.213496606,3.238154093,3.256878853,2.757616043,2.473285755,2.539351304,2.835569223,3.005231857,3.86024785,3.110492309,3.568713665,3.257271051
YOR197W,4.196424882,4.375324249,4.221295834,3.805889447,3.248122374,3.229173501,3.29456385,3.313325485,4.364914258,3.782126109,3.645005862,3.619482915
YOR198C,4.171164115,4.153283755,3.367955128,2.766970237,2.385569334,2.619117975,2.816739877,3.748020649,4.419174353,5.658386389,5.425553004,5.005540212
YOR201C,3.515245437,2.299607873,1.730867624,1.914044936,1.540846268,1.837927063,2.502795219,3.414028486,3.773593744,3.886113326,4.300968726,3.744006236
YOR202W,4.204063733,3.552534421,5.243916829,4.39998881,5.455946605,5.964109103,7.89157486,10.23481163,10.96686459,5.365314484,4.811150233,3.921786865
YOR204W,5.991396745,5.265642643,5.131201426,4.811846256,4.465487321,4.622347196,5.431495031,13.40956211,12.01235803,7.426413695,6.996507486,6.520161947
YOR205C,1.559992591,0.958797216,0.881595453,0.773658017,0.586212784,0.604337652,0.676044385,1.564377685,1.467074473,1.737327377,1.607078115,1.824881315
YOR206W,0.325292418,0.265914286,0.413611024,0.415269404,0.372426301,0.434046934,0.562331448,2.03185459,1.62134855,0.51775828,0.676361153,0.755810698
YOR207C,3.834086339,2.352115631,3.20368131,3.357724667,3.691378355,3.548429648,4.203258514,9.50538842,9.731352647,4.3468256,4.556625684,5.252110322
YOR208W,1.338335991,3.040675481,2.224712332,2.540313443,2.417505423,2.284541687,2.16865774,1.05149887,1.017084261,1.090299487,1.539946238,1.13263611
YOR209C,4.611430168,3.284805377,4.077306509,3.937849204,3.671334982,3.471054395,4.346183141,7.968428929,8.133893013,6.495752176,6.186848481,5.199309508
YOR210W,4.011832078,5.813105424,6.921004772,6.467783133,7.145913919,6.166920662,6.308972041,13.88206323,10.061934,6.451243559,7.655440172,7.142542521
YOR211C,0.995286316,1.03449587,0.938521902,0.976317485,0.947590471,0.704615534,0.904790203,0.608067801,0.991065522,1.155636748,1.260232866,1.202045481
YOR212W,1.914712509,2.363022566,2.58988746,2.113813162,2.968292713,2.370045503,2.527983109,3.454919179,3.134099682,1.915477832,1.780360858,1.303975185
YOR213C,1.000099897,0.799993316,0.848972579,0.93793273,0.863502463,0.897503813,0.994054019,1.198569894,1.064099848,0.975503643,1.17385304,1.089942535
YOR214C,0,0,0,0,0,0,0,0,0,0,0,0
YOR215C,8.6606191,15.87734699,14.31157875,13.69120852,13.67262268,12.17058372,11.90774282,8.09125185,3.915241083,6.210906347,5.541558107,5.438053767
YOR217W,0.846493622,0.961533407,0.915417711,1.034925799,1.024013062,0.925627291,0.893702487,1.597749273,1.404494961,1.346995115,1.268744747,1.279766401
YOR219C,1.515193621,2.162732442,1.819835146,2.087583343,2.204410116,2.166577021,1.823086699,0.995535473,1.279840052,1.504660686,1.273814758,1.172946175
YOR220W,6.122996012,10.17882252,7.899193605,9.832863806,7.546760717,7.595145862,5.941681703,3.831555525,5.452462196,5.326728185,3.739922603,4.096552372
YOR221C,2.23154819,2.927452247,2.467569272,2.898741007,2.490044395,2.89740332,2.121308446,2.603909572,2.947128892,3.30234909,2.913149913,2.757808924
YOR222W,3.066239039,1.51409479,2.397466818,2.376249313,2.59531196,3.492233594,3.436080535,4.232198795,4.876865069,3.923902909,3.63611714,3.49730134
YOR224C,2.873642047,2.156400164,4.039975643,3.535993338,2.900153796,3.166867415,3.65638272,8.369523208,12.66842063,5.645116965,5.368572553,5.262914499
YOR225W,0,0,0,0,0,0,0,0,0,0,0,0
YOR226C,1.52873373,1.220093767,1.496095022,1.369546175,1.259455363,1.40082403,1.910563389,7.606280249,6.181190014,3.361492872,3.258238395,2.56434838
YOR227W,2.527223825,5.686738968,5.146891435,4.62588644,3.809403817,3.845398823,3.168219169,1.556657612,2.011011919,1.778476198,1.675797224,1.620023688
YOR229W,2.506451726,3.604517539,3.990773757,3.661105394,3.472453912,3.434953689,3.526010195,4.618489345,3.67114528,2.181137641,2.463350058,2.491398891
YOR230W,16.97579988,32.35095723,36.92096456,33.23765309,32.11518987,27.72638385,28.88251241,19.81440163,13.27124596,15.91490523,14.42468579,11.00446065
YOR231W,1.37915047,2.653396368,2.263838927,2.068243305,1.944323301,1.965841174,1.889654597,1.264726062,1.943549753,1.62334319,1.62823542,1.378627578
YOR232W,2.704607248,2.403904359,1.405863365,1.485040108,1.226091186,1.346100688,1.276661436,1.955252489,2.87439998,4.386163632,3.954008897,3.667550564
YOR233W,1.679496765,1.352767865,1.717264175,1.763439615,1.620005687,1.56714356,2.169297536,3.180853685,2.77283438,2.014987429,2.842121283,2.278008064
YOR236W,1.164761225,1.245246291,1.450445533,1.456525445,1.514664471,1.465282043,1.505090674,2.419943094,0.781908969,0.822237372,1.03611658,1.087563634
YOR239W,1.120613257,0.747736216,0.70654136,0.784891288,0.73350964,0.746434112,0.913017531,1.610747635,1.733900785,1.464381138,1.541598479,1.475601435
YOR241W,3.543368657,3.458260854,3.767093182,3.540562153,3.688565016,3.211101452,3.97935613,5.288839658,5.454069773,4.230205615,4.896316846,4.293680271
YOR242C,0,0,0,0,0,0,0,0,0,0,0,0
YOR243C,1.074447433,0.804381867,1.462946336,1.542021434,1.759889762,1.71278739,2.64625891,5.910958767,5.329116583,2.175115506,2.051287611,2.549553235
YOR244W,1.475677252,2.559799115,2.806194623,2.423095782,2.382622004,2.045362631,1.942108869,1.949705879,2.250448227,1.769683838,1.651104212,1.640088121
YOR245C,4.340659777,4.770347595,4.962075869,4.272553523,4.382570028,4.133096298,4.075193802,3.622693539,3.882057826,3.759131034,3.444963614,3.377325297
YOR246C,2.848652839,2.430211783,2.645648559,2.313705484,2.482856194,2.354984522,2.98601079,3.748707215,4.111715158,3.220741749,3.946395636,3.520704428
YOR247W,18.83299827,9.462525367,8.096063932,4.906495174,2.885448535,1.362555385,1.2822872,1.129769723,3.07092611,12.99669488,17.65338548,18.33995374
YOR249C,0.948091726,0.802639524,0.70912534,0.819396178,0.823932509,0.688442806,0.627957344,0.600913386,0.933316668,0.946461916,0.805773596,0.819714268
YOR250C,1.102316538,0.920985738,0.984117746,1.131755869,1.012445291,0.969467064,1.080827157,0.976092855,1.163360576,1.115120311,0.999876777,1.008246799
YOR251C,4.500906229,6.484941324,5.666816076,7.293773015,7.439700604,7.59964482,7.455582619,6.384812991,4.491718054,3.561747631,3.752853552,3.875821114
YOR252W,0.499968767,0.536922872,0.611114532,0.894379079,0.907884339,1.297022144,0.88441052,2.971438487,2.98747317,0.839464883,0.852946162,1.14637955
YOR254C,0.647785823,0.5429416,0.766282141,1.146701515,0.931378682,0.983810584,0.548620254,1.208858927,1.58441623,1.393573284,1.033499797,1.027136942
YOR257W,2.85944581,3.112418095,4.921306769,4.854110241,4.028606812,4.334927241,3.647670428,2.611753225,3.385993719,2.780384779,2.432718356,2.688758612
YOR258W,0.676151137,0.728923003,0.97428906,1.271760066,1.132407149,1.612814029,1.166588306,0.874050935,1.250917534,0.909261048,0.844645242,0.923721592
YOR259C,5.723359426,8.576023261,9.994256336,8.993217468,7.240416845,8.386812846,7.170717239,6.987497012,7.059820811,7.336169878,7.322671731,6.405821165
YOR260W,1.940844735,2.195401907,3.085414648,2.784517447,2.620465994,2.988709609,3.173682213,4.173598608,6.133313179,3.480764628,3.315829515,3.203457514
YOR261C,7.017911752,11.90906588,11.6871411,9.763243356,8.629888217,8.969870885,8.382627169,6.057865938,6.690368652,7.069699129,6.556482156,6.355185827
YOR262W,1.760026574,1.757951975,1.685222943,1.851912578,1.753171245,2.147148093,1.935691078,2.239134153,2.571868658,1.904189229,2.057711403,2.137539387
YOR263C,0,0,0,0,0,0,0,0,0,0,0,0
YOR264W,0.361896892,4.462792635,6.280066331,4.342298905,3.385959387,2.714834452,1.985001604,1.233489116,0.580683182,0.313843677,0.278310418,0.224080031
YOR265W,5.984305223,5.862191995,5.544305643,4.913640022,5.121702353,5.140152454,5.745311896,6.046511173,3.10863026,5.552384854,5.819353422,5.498206933
YOR266W,1.072780271,0.817926029,0.510749141,0.506845097,0.464876632,0.439424664,0.5019313,0.427895168,0.514001628,1.070359329,1.309507529,1.018108904
YOR267C,6.899557908,6.579761982,6.135507106,5.682424545,6.268584728,5.47203064,6.624707858,6.042362849,6.146876891,5.463419437,5.386518955,4.905149778
YOR269W,0,0,0,0,0,0,0,0,0,0,0,0
YOR270C,18.59459686,22.3464419,22.00585619,21.60393524,20.89988899,19.32622528,18.79417705,26.00382233,25.26365789,19.53948339,16.44934845,17.42818642
